observations,balanced_accuracy,roc_auc,brier,ece,probability_mean,probability_std,probability_min,probability_max,positive_rate,collapse_flag,asset,asset_class,model,seed,fold_id,dataset_hash,feature_hash
21,0.7261904761904762,0.5,0.06291939381860259,0.20696945055303353,0.7930305494469665,0.14171464411407161,0.3968379689602929,0.9582737674396749,0.9523809523809523,False,SPY,etfs,logistic_regression,42,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.75,0.5,0.18431027794896698,0.4293137290478455,0.5706862709521545,1.2588745812754728e-16,0.5706862709521543,0.5706862709521544,1.0,True,SPY,etfs,LightGBM,42,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.75,0.5,0.1506398607752999,0.3881235122680664,0.6118764877319336,0.0,0.6118764877319336,0.6118764877319336,1.0,True,SPY,etfs,XGBoost,42,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.6071428571428572,0.5,0.24295430586787953,0.4928298271988143,0.5071701728011857,0.008547940750055041,0.4959763500742643,0.5333008362956471,0.7142857142857143,True,SPY,etfs,CatBoost,42,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.6985294117647058,0.7647058823529411,0.27496060957955276,0.3153052412719687,0.4942185682518409,0.2996815729145888,0.028689008371944547,0.9809136392973055,0.5714285714285714,False,QQQ,etfs,random,11,monthly_expanding_01,74f882f2bacc12776f3a34c790bab7628b2dcd7a1ba2d0e55fa9b31420eb72d2,2338a5a4d6efca09
21,0.5,0.5,0.1722686693797814,0.13443830570902415,0.6750855038147854,2.220446049250313e-16,0.6750855038147856,0.6750855038147856,1.0,True,QQQ,etfs,historical_mean,11,monthly_expanding_01,74f882f2bacc12776f3a34c790bab7628b2dcd7a1ba2d0e55fa9b31420eb72d2,2338a5a4d6efca09
21,0.33088235294117646,0.33088235294117646,0.2644047619047619,0.31190476190476196,0.49761904761904757,0.049943278484292954,0.45,0.55,0.47619047619047616,False,QQQ,etfs,random_walk,11,monthly_expanding_01,74f882f2bacc12776f3a34c790bab7628b2dcd7a1ba2d0e55fa9b31420eb72d2,2338a5a4d6efca09
21,0.5,0.5,0.19047619047619047,0.19047619047619047,1.0,0.0,1.0,1.0,1.0,True,QQQ,etfs,buy_hold,11,monthly_expanding_01,74f882f2bacc12776f3a34c790bab7628b2dcd7a1ba2d0e55fa9b31420eb72d2,2338a5a4d6efca09
21,0.5,0.5,0.28345238095238107,0.35952380952380963,0.4499999999999999,1.1102230246251565e-16,0.45,0.45,0.0,True,QQQ,etfs,momentum,11,monthly_expanding_01,74f882f2bacc12776f3a34c790bab7628b2dcd7a1ba2d0e55fa9b31420eb72d2,2338a5a4d6efca09
21,0.5,0.5,0.28345238095238107,0.35952380952380963,0.4499999999999999,1.1102230246251565e-16,0.45,0.45,0.0,True,QQQ,etfs,moving_average,11,monthly_expanding_01,74f882f2bacc12776f3a34c790bab7628b2dcd7a1ba2d0e55fa9b31420eb72d2,2338a5a4d6efca09
21,0.17647058823529413,0.23529411764705882,0.511220343095343,0.5175051657004248,0.40910082001143555,0.31063027135079535,0.022352841231422286,0.8557177761139233,0.47619047619047616,False,QQQ,etfs,logistic_regression,11,monthly_expanding_01,74f882f2bacc12776f3a34c790bab7628b2dcd7a1ba2d0e55fa9b31420eb72d2,2338a5a4d6efca09
21,0.5,0.11764705882352941,0.17257878475432206,0.12779361563924319,0.6817301938845663,0.004190521297939965,0.6784428785199016,0.687072081352147,1.0,True,QQQ,etfs,LightGBM,11,monthly_expanding_01,74f882f2bacc12776f3a34c790bab7628b2dcd7a1ba2d0e55fa9b31420eb72d2,2338a5a4d6efca09
21,0.5,0.14705882352941177,0.18154810029234641,0.13913123664401827,0.6703925728797913,0.018015891351315268,0.6536543965339661,0.6924756765365601,1.0,True,QQQ,etfs,XGBoost,11,monthly_expanding_01,74f882f2bacc12776f3a34c790bab7628b2dcd7a1ba2d0e55fa9b31420eb72d2,2338a5a4d6efca09
