block_length,ci_low,ci_high,circular_shift_p,asset,model,seed,fold_id
20,0.5,0.5,1.0,AAPL,buy_hold,23,monthly_expanding_02
25,,,,AAPL,buy_hold,23,monthly_expanding_02
40,,,,AAPL,buy_hold,23,monthly_expanding_02
20,0.65,0.65,1.0,AAPL,momentum,23,monthly_expanding_02
25,,,,AAPL,momentum,23,monthly_expanding_02
40,,,,AAPL,momentum,23,monthly_expanding_02
20,0.5,0.5,1.0,AAPL,moving_average,23,monthly_expanding_02
25,,,,AAPL,moving_average,23,monthly_expanding_02
40,,,,AAPL,moving_average,23,monthly_expanding_02
20,0.71875,0.75,1.0,AAPL,logistic_regression,23,monthly_expanding_02
25,,,,AAPL,logistic_regression,23,monthly_expanding_02
40,,,,AAPL,logistic_regression,23,monthly_expanding_02
20,0.5,0.5,1.0,AAPL,LightGBM,23,monthly_expanding_02
25,,,,AAPL,LightGBM,23,monthly_expanding_02
40,,,,AAPL,LightGBM,23,monthly_expanding_02
20,0.5,0.5,1.0,AAPL,XGBoost,23,monthly_expanding_02
25,,,,AAPL,XGBoost,23,monthly_expanding_02
40,,,,AAPL,XGBoost,23,monthly_expanding_02
20,0.5,0.5,1.0,AAPL,CatBoost,23,monthly_expanding_02
25,,,,AAPL,CatBoost,23,monthly_expanding_02
40,,,,AAPL,CatBoost,23,monthly_expanding_02
20,0.35625,0.3875,1.0,AAPL,random,42,monthly_expanding_02
25,,,,AAPL,random,42,monthly_expanding_02
40,,,,AAPL,random,42,monthly_expanding_02
20,0.5,0.5,1.0,AAPL,historical_mean,42,monthly_expanding_02
25,,,,AAPL,historical_mean,42,monthly_expanding_02
40,,,,AAPL,historical_mean,42,monthly_expanding_02
20,0.225,0.25625,1.0,AAPL,random_walk,42,monthly_expanding_02
25,,,,AAPL,random_walk,42,monthly_expanding_02
40,,,,AAPL,random_walk,42,monthly_expanding_02
20,0.5,0.5,1.0,AAPL,buy_hold,42,monthly_expanding_02
25,,,,AAPL,buy_hold,42,monthly_expanding_02
40,,,,AAPL,buy_hold,42,monthly_expanding_02
20,0.65,0.65,1.0,AAPL,momentum,42,monthly_expanding_02
25,,,,AAPL,momentum,42,monthly_expanding_02
40,,,,AAPL,momentum,42,monthly_expanding_02
20,0.5,0.5,1.0,AAPL,moving_average,42,monthly_expanding_02
25,,,,AAPL,moving_average,42,monthly_expanding_02
40,,,,AAPL,moving_average,42,monthly_expanding_02
20,0.71875,0.75,1.0,AAPL,logistic_regression,42,monthly_expanding_02
25,,,,AAPL,logistic_regression,42,monthly_expanding_02
40,,,,AAPL,logistic_regression,42,monthly_expanding_02
20,0.5,0.5,1.0,AAPL,LightGBM,42,monthly_expanding_02
25,,,,AAPL,LightGBM,42,monthly_expanding_02
40,,,,AAPL,LightGBM,42,monthly_expanding_02
20,0.5,0.5,1.0,AAPL,XGBoost,42,monthly_expanding_02
25,,,,AAPL,XGBoost,42,monthly_expanding_02
40,,,,AAPL,XGBoost,42,monthly_expanding_02
20,0.5,0.5,1.0,AAPL,CatBoost,42,monthly_expanding_02
25,,,,AAPL,CatBoost,42,monthly_expanding_02
40,,,,AAPL,CatBoost,42,monthly_expanding_02
20,0.4642857142857143,0.4880952380952381,1.0,UNH,random,11,monthly_expanding_01
25,,,,UNH,random,11,monthly_expanding_01
40,,,,UNH,random,11,monthly_expanding_01
20,0.25,0.25,1.0,UNH,historical_mean,11,monthly_expanding_01
25,,,,UNH,historical_mean,11,monthly_expanding_01
40,,,,UNH,historical_mean,11,monthly_expanding_01
20,0.4642857142857143,0.5119047619047619,1.0,UNH,random_walk,11,monthly_expanding_01
25,,,,UNH,random_walk,11,monthly_expanding_01
40,,,,UNH,random_walk,11,monthly_expanding_01
20,0.25,0.25,1.0,UNH,buy_hold,11,monthly_expanding_01
25,,,,UNH,buy_hold,11,monthly_expanding_01
40,,,,UNH,buy_hold,11,monthly_expanding_01
20,0.2976190476190476,0.3214285714285714,1.0,UNH,momentum,11,monthly_expanding_01
25,,,,UNH,momentum,11,monthly_expanding_01
40,,,,UNH,momentum,11,monthly_expanding_01
20,0.5833333333333333,0.6071428571428572,1.0,UNH,moving_average,11,monthly_expanding_01
25,,,,UNH,moving_average,11,monthly_expanding_01
40,,,,UNH,moving_average,11,monthly_expanding_01
20,0.5833333333333333,0.5833333333333333,1.0,UNH,logistic_regression,11,monthly_expanding_01
25,,,,UNH,logistic_regression,11,monthly_expanding_01
40,,,,UNH,logistic_regression,11,monthly_expanding_01
20,0.25,0.25,1.0,UNH,LightGBM,11,monthly_expanding_01
25,,,,UNH,LightGBM,11,monthly_expanding_01
40,,,,UNH,LightGBM,11,monthly_expanding_01
20,0.25,0.25,1.0,UNH,XGBoost,11,monthly_expanding_01
25,,,,UNH,XGBoost,11,monthly_expanding_01
40,,,,UNH,XGBoost,11,monthly_expanding_01
20,0.6785714285714286,0.7023809523809523,1.0,UNH,CatBoost,11,monthly_expanding_01
25,,,,UNH,CatBoost,11,monthly_expanding_01
40,,,,UNH,CatBoost,11,monthly_expanding_01
20,0.5119047619047619,0.5595238095238095,1.0,UNH,random,17,monthly_expanding_01
25,,,,UNH,random,17,monthly_expanding_01
40,,,,UNH,random,17,monthly_expanding_01
20,0.25,0.25,1.0,UNH,historical_mean,17,monthly_expanding_01
25,,,,UNH,historical_mean,17,monthly_expanding_01
40,,,,UNH,historical_mean,17,monthly_expanding_01
20,0.4642857142857143,0.5119047619047619,1.0,UNH,random_walk,17,monthly_expanding_01
25,,,,UNH,random_walk,17,monthly_expanding_01
40,,,,UNH,random_walk,17,monthly_expanding_01
20,0.25,0.25,1.0,UNH,buy_hold,17,monthly_expanding_01
25,,,,UNH,buy_hold,17,monthly_expanding_01
40,,,,UNH,buy_hold,17,monthly_expanding_01
20,0.2976190476190476,0.3214285714285714,1.0,UNH,momentum,17,monthly_expanding_01
25,,,,UNH,momentum,17,monthly_expanding_01
40,,,,UNH,momentum,17,monthly_expanding_01
20,0.5833333333333333,0.6071428571428572,1.0,UNH,moving_average,17,monthly_expanding_01
25,,,,UNH,moving_average,17,monthly_expanding_01
40,,,,UNH,moving_average,17,monthly_expanding_01
20,0.5833333333333333,0.5833333333333333,1.0,UNH,logistic_regression,17,monthly_expanding_01
25,,,,UNH,logistic_regression,17,monthly_expanding_01
40,,,,UNH,logistic_regression,17,monthly_expanding_01
20,0.25,0.25,1.0,UNH,LightGBM,17,monthly_expanding_01
25,,,,UNH,LightGBM,17,monthly_expanding_01
40,,,,UNH,LightGBM,17,monthly_expanding_01
20,0.25,0.25,1.0,UNH,XGBoost,17,monthly_expanding_01
25,,,,UNH,XGBoost,17,monthly_expanding_01
40,,,,UNH,XGBoost,17,monthly_expanding_01
20,0.6785714285714286,0.7023809523809523,1.0,UNH,CatBoost,17,monthly_expanding_01
25,,,,UNH,CatBoost,17,monthly_expanding_01
40,,,,UNH,CatBoost,17,monthly_expanding_01
20,0.5119047619047619,0.5357142857142857,1.0,UNH,random,23,monthly_expanding_01
25,,,,UNH,random,23,monthly_expanding_01
40,,,,UNH,random,23,monthly_expanding_01
20,0.25,0.25,1.0,UNH,historical_mean,23,monthly_expanding_01
25,,,,UNH,historical_mean,23,monthly_expanding_01
40,,,,UNH,historical_mean,23,monthly_expanding_01
20,0.4642857142857143,0.5119047619047619,1.0,UNH,random_walk,23,monthly_expanding_01
25,,,,UNH,random_walk,23,monthly_expanding_01
40,,,,UNH,random_walk,23,monthly_expanding_01
20,0.25,0.25,1.0,UNH,buy_hold,23,monthly_expanding_01
25,,,,UNH,buy_hold,23,monthly_expanding_01
40,,,,UNH,buy_hold,23,monthly_expanding_01
20,0.2976190476190476,0.3214285714285714,1.0,UNH,momentum,23,monthly_expanding_01
25,,,,UNH,momentum,23,monthly_expanding_01
40,,,,UNH,momentum,23,monthly_expanding_01
20,0.5833333333333333,0.6071428571428572,1.0,UNH,moving_average,23,monthly_expanding_01
25,,,,UNH,moving_average,23,monthly_expanding_01
40,,,,UNH,moving_average,23,monthly_expanding_01
20,0.5833333333333333,0.5833333333333333,1.0,UNH,logistic_regression,23,monthly_expanding_01
25,,,,UNH,logistic_regression,23,monthly_expanding_01
40,,,,UNH,logistic_regression,23,monthly_expanding_01
20,0.25,0.25,1.0,UNH,LightGBM,23,monthly_expanding_01
25,,,,UNH,LightGBM,23,monthly_expanding_01
40,,,,UNH,LightGBM,23,monthly_expanding_01
20,0.25,0.25,1.0,UNH,XGBoost,23,monthly_expanding_01
25,,,,UNH,XGBoost,23,monthly_expanding_01
40,,,,UNH,XGBoost,23,monthly_expanding_01
20,0.7023809523809523,0.7261904761904762,1.0,UNH,CatBoost,23,monthly_expanding_01
25,,,,UNH,CatBoost,23,monthly_expanding_01
40,,,,UNH,CatBoost,23,monthly_expanding_01
20,0.44047619047619047,0.4642857142857143,1.0,UNH,random,42,monthly_expanding_01
25,,,,UNH,random,42,monthly_expanding_01
40,,,,UNH,random,42,monthly_expanding_01
20,0.25,0.25,1.0,UNH,historical_mean,42,monthly_expanding_01
25,,,,UNH,historical_mean,42,monthly_expanding_01
40,,,,UNH,historical_mean,42,monthly_expanding_01
20,0.4642857142857143,0.5119047619047619,1.0,UNH,random_walk,42,monthly_expanding_01
25,,,,UNH,random_walk,42,monthly_expanding_01
40,,,,UNH,random_walk,42,monthly_expanding_01
20,0.25,0.25,1.0,UNH,buy_hold,42,monthly_expanding_01
25,,,,UNH,buy_hold,42,monthly_expanding_01
40,,,,UNH,buy_hold,42,monthly_expanding_01
20,0.2976190476190476,0.3214285714285714,1.0,UNH,momentum,42,monthly_expanding_01
25,,,,UNH,momentum,42,monthly_expanding_01
40,,,,UNH,momentum,42,monthly_expanding_01
20,0.5833333333333333,0.6071428571428572,1.0,UNH,moving_average,42,monthly_expanding_01
25,,,,UNH,moving_average,42,monthly_expanding_01
40,,,,UNH,moving_average,42,monthly_expanding_01
20,0.5833333333333333,0.5833333333333333,1.0,UNH,logistic_regression,42,monthly_expanding_01
25,,,,UNH,logistic_regression,42,monthly_expanding_01
40,,,,UNH,logistic_regression,42,monthly_expanding_01
20,0.25,0.25,1.0,UNH,LightGBM,42,monthly_expanding_01
25,,,,UNH,LightGBM,42,monthly_expanding_01
40,,,,UNH,LightGBM,42,monthly_expanding_01
20,0.25,0.25,1.0,UNH,XGBoost,42,monthly_expanding_01
25,,,,UNH,XGBoost,42,monthly_expanding_01
40,,,,UNH,XGBoost,42,monthly_expanding_01
20,0.6785714285714286,0.7023809523809523,1.0,UNH,CatBoost,42,monthly_expanding_01
25,,,,UNH,CatBoost,42,monthly_expanding_01
40,,,,UNH,CatBoost,42,monthly_expanding_01
20,0.7647058823529411,0.7777777777777778,0.000999000999000999,UNH,random,11,monthly_expanding_02
25,,,,UNH,random,11,monthly_expanding_02
40,,,,UNH,random,11,monthly_expanding_02
20,0.5,0.5,1.0,UNH,historical_mean,11,monthly_expanding_02
25,,,,UNH,historical_mean,11,monthly_expanding_02
40,,,,UNH,historical_mean,11,monthly_expanding_02
20,0.2777777777777778,0.41911764705882354,1.0,UNH,random_walk,11,monthly_expanding_02
25,,,,UNH,random_walk,11,monthly_expanding_02
40,,,,UNH,random_walk,11,monthly_expanding_02
20,0.5,0.5,1.0,UNH,buy_hold,11,monthly_expanding_02
25,,,,UNH,buy_hold,11,monthly_expanding_02
40,,,,UNH,buy_hold,11,monthly_expanding_02
20,0.5,0.5,1.0,UNH,momentum,11,monthly_expanding_02
25,,,,UNH,momentum,11,monthly_expanding_02
40,,,,UNH,momentum,11,monthly_expanding_02
20,0.3888888888888889,0.4117647058823529,1.0,UNH,moving_average,11,monthly_expanding_02
25,,,,UNH,moving_average,11,monthly_expanding_02
40,,,,UNH,moving_average,11,monthly_expanding_02
20,0.05555555555555555,0.058823529411764705,1.0,UNH,logistic_regression,11,monthly_expanding_02
25,,,,UNH,logistic_regression,11,monthly_expanding_02
40,,,,UNH,logistic_regression,11,monthly_expanding_02
20,0.5,0.5,1.0,UNH,LightGBM,11,monthly_expanding_02
25,,,,UNH,LightGBM,11,monthly_expanding_02
40,,,,UNH,LightGBM,11,monthly_expanding_02
20,0.5,0.5,1.0,UNH,XGBoost,11,monthly_expanding_02
25,,,,UNH,XGBoost,11,monthly_expanding_02
40,,,,UNH,XGBoost,11,monthly_expanding_02
20,0.5,0.5,1.0,UNH,CatBoost,11,monthly_expanding_02
25,,,,UNH,CatBoost,11,monthly_expanding_02
40,,,,UNH,CatBoost,11,monthly_expanding_02
20,0.5441176470588236,0.6388888888888888,1.0,UNH,random,17,monthly_expanding_02
25,,,,UNH,random,17,monthly_expanding_02
40,,,,UNH,random,17,monthly_expanding_02
20,0.5,0.5,1.0,UNH,historical_mean,17,monthly_expanding_02
25,,,,UNH,historical_mean,17,monthly_expanding_02
40,,,,UNH,historical_mean,17,monthly_expanding_02
20,0.2777777777777778,0.41911764705882354,1.0,UNH,random_walk,17,monthly_expanding_02
25,,,,UNH,random_walk,17,monthly_expanding_02
40,,,,UNH,random_walk,17,monthly_expanding_02
20,0.5,0.5,1.0,UNH,buy_hold,17,monthly_expanding_02
25,,,,UNH,buy_hold,17,monthly_expanding_02
40,,,,UNH,buy_hold,17,monthly_expanding_02
20,0.5,0.5,1.0,UNH,momentum,17,monthly_expanding_02
25,,,,UNH,momentum,17,monthly_expanding_02
40,,,,UNH,momentum,17,monthly_expanding_02
20,0.3888888888888889,0.4117647058823529,1.0,UNH,moving_average,17,monthly_expanding_02
25,,,,UNH,moving_average,17,monthly_expanding_02
40,,,,UNH,moving_average,17,monthly_expanding_02
20,0.05555555555555555,0.058823529411764705,1.0,UNH,logistic_regression,17,monthly_expanding_02
25,,,,UNH,logistic_regression,17,monthly_expanding_02
40,,,,UNH,logistic_regression,17,monthly_expanding_02
20,0.5,0.5,1.0,UNH,LightGBM,17,monthly_expanding_02
25,,,,UNH,LightGBM,17,monthly_expanding_02
40,,,,UNH,LightGBM,17,monthly_expanding_02
20,0.5,0.5,1.0,UNH,XGBoost,17,monthly_expanding_02
25,,,,UNH,XGBoost,17,monthly_expanding_02
40,,,,UNH,XGBoost,17,monthly_expanding_02
20,0.5,0.5,1.0,UNH,CatBoost,17,monthly_expanding_02
25,,,,UNH,CatBoost,17,monthly_expanding_02
40,,,,UNH,CatBoost,17,monthly_expanding_02
20,0.5441176470588236,0.6111111111111112,1.0,UNH,random,23,monthly_expanding_02
25,,,,UNH,random,23,monthly_expanding_02
40,,,,UNH,random,23,monthly_expanding_02
20,0.5,0.5,1.0,UNH,historical_mean,23,monthly_expanding_02
25,,,,UNH,historical_mean,23,monthly_expanding_02
40,,,,UNH,historical_mean,23,monthly_expanding_02
20,0.2777777777777778,0.41911764705882354,1.0,UNH,random_walk,23,monthly_expanding_02
25,,,,UNH,random_walk,23,monthly_expanding_02
40,,,,UNH,random_walk,23,monthly_expanding_02
20,0.5,0.5,1.0,UNH,buy_hold,23,monthly_expanding_02
25,,,,UNH,buy_hold,23,monthly_expanding_02
40,,,,UNH,buy_hold,23,monthly_expanding_02
20,0.5,0.5,1.0,UNH,momentum,23,monthly_expanding_02
25,,,,UNH,momentum,23,monthly_expanding_02
40,,,,UNH,momentum,23,monthly_expanding_02
20,0.3888888888888889,0.4117647058823529,1.0,UNH,moving_average,23,monthly_expanding_02
25,,,,UNH,moving_average,23,monthly_expanding_02
40,,,,UNH,moving_average,23,monthly_expanding_02
20,0.05555555555555555,0.058823529411764705,1.0,UNH,logistic_regression,23,monthly_expanding_02
25,,,,UNH,logistic_regression,23,monthly_expanding_02
40,,,,UNH,logistic_regression,23,monthly_expanding_02
20,0.5,0.5,1.0,UNH,LightGBM,23,monthly_expanding_02
25,,,,UNH,LightGBM,23,monthly_expanding_02
40,,,,UNH,LightGBM,23,monthly_expanding_02
20,0.5,0.5,1.0,UNH,XGBoost,23,monthly_expanding_02
25,,,,UNH,XGBoost,23,monthly_expanding_02
40,,,,UNH,XGBoost,23,monthly_expanding_02
20,0.5,0.5,1.0,UNH,CatBoost,23,monthly_expanding_02
25,,,,UNH,CatBoost,23,monthly_expanding_02
40,,,,UNH,CatBoost,23,monthly_expanding_02
20,0.3333333333333333,0.45588235294117646,1.0,UNH,random,42,monthly_expanding_02
25,,,,UNH,random,42,monthly_expanding_02
40,,,,UNH,random,42,monthly_expanding_02
20,0.5,0.5,1.0,UNH,historical_mean,42,monthly_expanding_02
25,,,,UNH,historical_mean,42,monthly_expanding_02
40,,,,UNH,historical_mean,42,monthly_expanding_02
20,0.2777777777777778,0.41911764705882354,1.0,UNH,random_walk,42,monthly_expanding_02
25,,,,UNH,random_walk,42,monthly_expanding_02
40,,,,UNH,random_walk,42,monthly_expanding_02
20,0.5,0.5,1.0,UNH,buy_hold,42,monthly_expanding_02
25,,,,UNH,buy_hold,42,monthly_expanding_02
40,,,,UNH,buy_hold,42,monthly_expanding_02
20,0.5,0.5,1.0,UNH,momentum,42,monthly_expanding_02
25,,,,UNH,momentum,42,monthly_expanding_02
40,,,,UNH,momentum,42,monthly_expanding_02
20,0.3888888888888889,0.4117647058823529,1.0,UNH,moving_average,42,monthly_expanding_02
25,,,,UNH,moving_average,42,monthly_expanding_02
40,,,,UNH,moving_average,42,monthly_expanding_02
20,0.05555555555555555,0.058823529411764705,1.0,UNH,logistic_regression,42,monthly_expanding_02
25,,,,UNH,logistic_regression,42,monthly_expanding_02
40,,,,UNH,logistic_regression,42,monthly_expanding_02
20,0.5,0.5,1.0,UNH,LightGBM,42,monthly_expanding_02
25,,,,UNH,LightGBM,42,monthly_expanding_02
40,,,,UNH,LightGBM,42,monthly_expanding_02
20,0.5,0.5,1.0,UNH,XGBoost,42,monthly_expanding_02
25,,,,UNH,XGBoost,42,monthly_expanding_02
40,,,,UNH,XGBoost,42,monthly_expanding_02
20,0.5,0.5,1.0,UNH,CatBoost,42,monthly_expanding_02
25,,,,UNH,CatBoost,42,monthly_expanding_02
40,,,,UNH,CatBoost,42,monthly_expanding_02
20,0.7596153846153846,0.7638888888888888,0.000999000999000999,AMZN,random,11,monthly_expanding_01
25,,,,AMZN,random,11,monthly_expanding_01
40,,,,AMZN,random,11,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,historical_mean,11,monthly_expanding_01
25,,,,AMZN,historical_mean,11,monthly_expanding_01
40,,,,AMZN,historical_mean,11,monthly_expanding_01
20,0.3333333333333333,0.34134615384615385,1.0,AMZN,random_walk,11,monthly_expanding_01
25,,,,AMZN,random_walk,11,monthly_expanding_01
40,,,,AMZN,random_walk,11,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,buy_hold,11,monthly_expanding_01
25,,,,AMZN,buy_hold,11,monthly_expanding_01
40,,,,AMZN,buy_hold,11,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,momentum,11,monthly_expanding_01
25,,,,AMZN,momentum,11,monthly_expanding_01
40,,,,AMZN,momentum,11,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,moving_average,11,monthly_expanding_01
25,,,,AMZN,moving_average,11,monthly_expanding_01
40,,,,AMZN,moving_average,11,monthly_expanding_01
20,0.1388888888888889,0.13942307692307693,1.0,AMZN,logistic_regression,11,monthly_expanding_01
25,,,,AMZN,logistic_regression,11,monthly_expanding_01
40,,,,AMZN,logistic_regression,11,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,LightGBM,11,monthly_expanding_01
25,,,,AMZN,LightGBM,11,monthly_expanding_01
40,,,,AMZN,LightGBM,11,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,XGBoost,11,monthly_expanding_01
25,,,,AMZN,XGBoost,11,monthly_expanding_01
40,,,,AMZN,XGBoost,11,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,CatBoost,11,monthly_expanding_01
25,,,,AMZN,CatBoost,11,monthly_expanding_01
40,,,,AMZN,CatBoost,11,monthly_expanding_01
20,0.5277777777777778,0.6057692307692308,1.0,AMZN,random,17,monthly_expanding_01
25,,,,AMZN,random,17,monthly_expanding_01
40,,,,AMZN,random,17,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,historical_mean,17,monthly_expanding_01
25,,,,AMZN,historical_mean,17,monthly_expanding_01
40,,,,AMZN,historical_mean,17,monthly_expanding_01
20,0.3333333333333333,0.34134615384615385,1.0,AMZN,random_walk,17,monthly_expanding_01
25,,,,AMZN,random_walk,17,monthly_expanding_01
40,,,,AMZN,random_walk,17,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,buy_hold,17,monthly_expanding_01
25,,,,AMZN,buy_hold,17,monthly_expanding_01
40,,,,AMZN,buy_hold,17,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,momentum,17,monthly_expanding_01
25,,,,AMZN,momentum,17,monthly_expanding_01
40,,,,AMZN,momentum,17,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,moving_average,17,monthly_expanding_01
25,,,,AMZN,moving_average,17,monthly_expanding_01
40,,,,AMZN,moving_average,17,monthly_expanding_01
20,0.1388888888888889,0.13942307692307693,1.0,AMZN,logistic_regression,17,monthly_expanding_01
25,,,,AMZN,logistic_regression,17,monthly_expanding_01
40,,,,AMZN,logistic_regression,17,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,LightGBM,17,monthly_expanding_01
25,,,,AMZN,LightGBM,17,monthly_expanding_01
40,,,,AMZN,LightGBM,17,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,XGBoost,17,monthly_expanding_01
25,,,,AMZN,XGBoost,17,monthly_expanding_01
40,,,,AMZN,XGBoost,17,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,CatBoost,17,monthly_expanding_01
25,,,,AMZN,CatBoost,17,monthly_expanding_01
40,,,,AMZN,CatBoost,17,monthly_expanding_01
20,0.4305555555555556,0.4423076923076923,1.0,AMZN,random,23,monthly_expanding_01
25,,,,AMZN,random,23,monthly_expanding_01
40,,,,AMZN,random,23,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,historical_mean,23,monthly_expanding_01
25,,,,AMZN,historical_mean,23,monthly_expanding_01
40,,,,AMZN,historical_mean,23,monthly_expanding_01
20,0.3333333333333333,0.34134615384615385,1.0,AMZN,random_walk,23,monthly_expanding_01
25,,,,AMZN,random_walk,23,monthly_expanding_01
40,,,,AMZN,random_walk,23,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,buy_hold,23,monthly_expanding_01
25,,,,AMZN,buy_hold,23,monthly_expanding_01
40,,,,AMZN,buy_hold,23,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,momentum,23,monthly_expanding_01
25,,,,AMZN,momentum,23,monthly_expanding_01
40,,,,AMZN,momentum,23,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,moving_average,23,monthly_expanding_01
25,,,,AMZN,moving_average,23,monthly_expanding_01
40,,,,AMZN,moving_average,23,monthly_expanding_01
20,0.1388888888888889,0.13942307692307693,1.0,AMZN,logistic_regression,23,monthly_expanding_01
25,,,,AMZN,logistic_regression,23,monthly_expanding_01
40,,,,AMZN,logistic_regression,23,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,LightGBM,23,monthly_expanding_01
25,,,,AMZN,LightGBM,23,monthly_expanding_01
40,,,,AMZN,LightGBM,23,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,XGBoost,23,monthly_expanding_01
25,,,,AMZN,XGBoost,23,monthly_expanding_01
40,,,,AMZN,XGBoost,23,monthly_expanding_01
20,0.8333333333333333,0.9375,1.0,AMZN,CatBoost,23,monthly_expanding_01
25,,,,AMZN,CatBoost,23,monthly_expanding_01
40,,,,AMZN,CatBoost,23,monthly_expanding_01
20,0.3611111111111111,0.4567307692307692,1.0,AMZN,random,42,monthly_expanding_01
25,,,,AMZN,random,42,monthly_expanding_01
40,,,,AMZN,random,42,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,historical_mean,42,monthly_expanding_01
25,,,,AMZN,historical_mean,42,monthly_expanding_01
40,,,,AMZN,historical_mean,42,monthly_expanding_01
20,0.3333333333333333,0.34134615384615385,1.0,AMZN,random_walk,42,monthly_expanding_01
25,,,,AMZN,random_walk,42,monthly_expanding_01
40,,,,AMZN,random_walk,42,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,buy_hold,42,monthly_expanding_01
25,,,,AMZN,buy_hold,42,monthly_expanding_01
40,,,,AMZN,buy_hold,42,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,momentum,42,monthly_expanding_01
25,,,,AMZN,momentum,42,monthly_expanding_01
40,,,,AMZN,momentum,42,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,moving_average,42,monthly_expanding_01
25,,,,AMZN,moving_average,42,monthly_expanding_01
40,,,,AMZN,moving_average,42,monthly_expanding_01
20,0.1388888888888889,0.13942307692307693,1.0,AMZN,logistic_regression,42,monthly_expanding_01
25,,,,AMZN,logistic_regression,42,monthly_expanding_01
40,,,,AMZN,logistic_regression,42,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,LightGBM,42,monthly_expanding_01
25,,,,AMZN,LightGBM,42,monthly_expanding_01
40,,,,AMZN,LightGBM,42,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,XGBoost,42,monthly_expanding_01
25,,,,AMZN,XGBoost,42,monthly_expanding_01
40,,,,AMZN,XGBoost,42,monthly_expanding_01
20,0.5,0.5,1.0,AMZN,CatBoost,42,monthly_expanding_01
25,,,,AMZN,CatBoost,42,monthly_expanding_01
40,,,,AMZN,CatBoost,42,monthly_expanding_01
20,0.5119047619047619,0.5357142857142857,1.0,AMZN,random,11,monthly_expanding_02
25,,,,AMZN,random,11,monthly_expanding_02
40,,,,AMZN,random,11,monthly_expanding_02
20,0.75,0.75,1.0,AMZN,historical_mean,11,monthly_expanding_02
25,,,,AMZN,historical_mean,11,monthly_expanding_02
40,,,,AMZN,historical_mean,11,monthly_expanding_02
20,0.5357142857142857,0.5595238095238095,1.0,AMZN,random_walk,11,monthly_expanding_02
25,,,,AMZN,random_walk,11,monthly_expanding_02
40,,,,AMZN,random_walk,11,monthly_expanding_02
20,0.75,0.75,1.0,AMZN,buy_hold,11,monthly_expanding_02
25,,,,AMZN,buy_hold,11,monthly_expanding_02
40,,,,AMZN,buy_hold,11,monthly_expanding_02
20,0.5595238095238095,0.5833333333333333,1.0,AMZN,momentum,11,monthly_expanding_02
25,,,,AMZN,momentum,11,monthly_expanding_02
40,,,,AMZN,momentum,11,monthly_expanding_02
20,0.25,0.25,1.0,AMZN,moving_average,11,monthly_expanding_02
25,,,,AMZN,moving_average,11,monthly_expanding_02
40,,,,AMZN,moving_average,11,monthly_expanding_02
20,0.25,0.25,1.0,AMZN,logistic_regression,11,monthly_expanding_02
25,,,,AMZN,logistic_regression,11,monthly_expanding_02
40,,,,AMZN,logistic_regression,11,monthly_expanding_02
20,0.75,0.75,1.0,AMZN,LightGBM,11,monthly_expanding_02
25,,,,AMZN,LightGBM,11,monthly_expanding_02
40,,,,AMZN,LightGBM,11,monthly_expanding_02
20,0.75,0.75,1.0,AMZN,XGBoost,11,monthly_expanding_02
25,,,,AMZN,XGBoost,11,monthly_expanding_02
40,,,,AMZN,XGBoost,11,monthly_expanding_02
20,0.75,0.75,1.0,AMZN,CatBoost,11,monthly_expanding_02
25,,,,AMZN,CatBoost,11,monthly_expanding_02
40,,,,AMZN,CatBoost,11,monthly_expanding_02
20,0.44047619047619047,0.4880952380952381,1.0,AMZN,random,17,monthly_expanding_02
25,,,,AMZN,random,17,monthly_expanding_02
40,,,,AMZN,random,17,monthly_expanding_02
20,0.75,0.75,1.0,AMZN,historical_mean,17,monthly_expanding_02
25,,,,AMZN,historical_mean,17,monthly_expanding_02
40,,,,AMZN,historical_mean,17,monthly_expanding_02
20,0.5357142857142857,0.5595238095238095,1.0,AMZN,random_walk,17,monthly_expanding_02
25,,,,AMZN,random_walk,17,monthly_expanding_02
