block_length,ci_low,ci_high,circular_shift_p,asset,model,seed,fold_id
25,0.24563985076789335,0.7156165677280086,0.5474525474525475,AAPL,logistic_regression,23,long_window_01
40,0.247998347107438,0.6980300190813684,0.4915084915084915,AAPL,logistic_regression,23,long_window_01
20,0.5,0.5,1.0,AAPL,LightGBM,23,long_window_01
25,0.5,0.5,1.0,AAPL,LightGBM,23,long_window_01
40,0.5,0.5,1.0,AAPL,LightGBM,23,long_window_01
20,0.5,0.5,1.0,AAPL,XGBoost,23,long_window_01
25,0.5,0.5,1.0,AAPL,XGBoost,23,long_window_01
40,0.5,0.5,1.0,AAPL,XGBoost,23,long_window_01
20,0.3449956896551724,0.5,1.0,AAPL,CatBoost,23,long_window_01
25,0.35636763502454993,0.5,1.0,AAPL,CatBoost,23,long_window_01
40,0.355125318606627,0.5,1.0,AAPL,CatBoost,23,long_window_01
20,0.41354450306330837,0.5854759276810672,0.5064935064935064,AAPL,random,42,long_window_01
25,0.42855425824175825,0.5712406522241924,0.5154845154845155,AAPL,random,42,long_window_01
40,0.42478446091152383,0.5892065746753247,0.5014985014985015,AAPL,random,42,long_window_01
20,0.5,0.5,1.0,AAPL,historical_mean,42,long_window_01
25,0.5,0.5,1.0,AAPL,historical_mean,42,long_window_01
40,0.5,0.5,1.0,AAPL,historical_mean,42,long_window_01
20,0.34275135616381636,0.6222222222222222,0.43356643356643354,AAPL,random_walk,42,long_window_01
25,0.34312232139774435,0.6154017063633133,0.4095904095904096,AAPL,random_walk,42,long_window_01
40,0.35413259703572064,0.6306061287946977,0.4805194805194805,AAPL,random_walk,42,long_window_01
20,0.5,0.5,1.0,AAPL,buy_hold,42,long_window_01
25,0.5,0.5,1.0,AAPL,buy_hold,42,long_window_01
40,0.5,0.5,1.0,AAPL,buy_hold,42,long_window_01
20,0.36949916387959864,0.8817279811525915,0.26373626373626374,AAPL,momentum,42,long_window_01
25,0.3712395925823496,0.8781124124607582,0.24175824175824176,AAPL,momentum,42,long_window_01
40,0.39703801331853494,0.8826434782608695,0.3146853146853147,AAPL,momentum,42,long_window_01
20,0.26165728093298185,0.7899480833037089,0.5144855144855145,AAPL,moving_average,42,long_window_01
25,0.24535856009070292,0.7500612745098039,0.5474525474525475,AAPL,moving_average,42,long_window_01
40,0.27672447850821746,0.7000458715596329,0.6533466533466533,AAPL,moving_average,42,long_window_01
20,0.23299474269925938,0.6983189655172414,0.6143856143856143,AAPL,logistic_regression,42,long_window_01
25,0.25206527581804744,0.7103494514425029,0.5544455544455544,AAPL,logistic_regression,42,long_window_01
40,0.24583333333333332,0.6983189655172414,0.5094905094905094,AAPL,logistic_regression,42,long_window_01
20,0.5,0.5,1.0,AAPL,LightGBM,42,long_window_01
25,0.5,0.5,1.0,AAPL,LightGBM,42,long_window_01
40,0.5,0.5,1.0,AAPL,LightGBM,42,long_window_01
20,0.5,0.5,1.0,AAPL,XGBoost,42,long_window_01
25,0.5,0.5,1.0,AAPL,XGBoost,42,long_window_01
40,0.5,0.5,1.0,AAPL,XGBoost,42,long_window_01
20,0.3925823175003503,0.7834850333504688,0.36863136863136864,AAPL,CatBoost,42,long_window_01
25,0.3976055194805195,0.7897360970250168,0.4125874125874126,AAPL,CatBoost,42,long_window_01
40,0.42856166760661146,0.789655172413793,0.3176823176823177,AAPL,CatBoost,42,long_window_01
20,0.42480503051594354,0.6250274926686217,0.43656343656343655,AAPL,random,11,long_window_02
25,0.4316930523322958,0.6145042782779158,0.45554445554445555,AAPL,random,11,long_window_02
40,0.4399862266112266,0.631105378361476,0.45854145854145856,AAPL,random,11,long_window_02
20,0.5,0.5,1.0,AAPL,historical_mean,11,long_window_02
25,0.5,0.5,1.0,AAPL,historical_mean,11,long_window_02
40,0.5,0.5,1.0,AAPL,historical_mean,11,long_window_02
20,0.4336233233979136,0.5734995791245792,0.5664335664335665,AAPL,random_walk,11,long_window_02
25,0.4502457902142688,0.5642765226549621,0.5954045954045954,AAPL,random_walk,11,long_window_02
40,0.44642800846694286,0.5515810028929605,0.5214785214785215,AAPL,random_walk,11,long_window_02
20,0.5,0.5,1.0,AAPL,buy_hold,11,long_window_02
25,0.5,0.5,1.0,AAPL,buy_hold,11,long_window_02
40,0.5,0.5,1.0,AAPL,buy_hold,11,long_window_02
20,0.19106841069985764,0.37720728185540564,0.8921078921078921,AAPL,momentum,11,long_window_02
25,0.19005785218535584,0.37467586436170214,0.8691308691308691,AAPL,momentum,11,long_window_02
40,0.17933779950128292,0.3528047981682355,0.8971028971028971,AAPL,momentum,11,long_window_02
20,0.4673852076365664,0.5958597109790033,0.3126873126873127,AAPL,moving_average,11,long_window_02
25,0.4682842664092664,0.5870999086996218,0.35864135864135865,AAPL,moving_average,11,long_window_02
40,0.46824116743471583,0.5309330628803245,0.4035964035964036,AAPL,moving_average,11,long_window_02
20,0.22211711105126133,0.6851044555121819,0.6873126873126874,AAPL,logistic_regression,11,long_window_02
25,0.2329638218923933,0.7248829855573274,0.7002997002997003,AAPL,logistic_regression,11,long_window_02
40,0.2777777777777778,0.7396995234726911,0.8401598401598401,AAPL,logistic_regression,11,long_window_02
20,0.5,0.5,1.0,AAPL,LightGBM,11,long_window_02
25,0.5,0.5,1.0,AAPL,LightGBM,11,long_window_02
40,0.5,0.5,1.0,AAPL,LightGBM,11,long_window_02
20,0.5,0.5,1.0,AAPL,XGBoost,11,long_window_02
25,0.5,0.5,1.0,AAPL,XGBoost,11,long_window_02
40,0.5,0.5,1.0,AAPL,XGBoost,11,long_window_02
20,0.4476395846966889,0.5637098725937465,0.5874125874125874,AAPL,CatBoost,11,long_window_02
25,0.4495713080959521,0.5586317275572893,0.5084915084915085,AAPL,CatBoost,11,long_window_02
40,0.4498039215686275,0.5338065498952549,0.46353646353646355,AAPL,CatBoost,11,long_window_02
20,0.4058926107477922,0.585625429897971,0.8111888111888111,AAPL,random,17,long_window_02
25,0.4146943686365732,0.5786532860659279,0.7872127872127872,AAPL,random,17,long_window_02
40,0.42205092205092204,0.5811445421080309,0.7822177822177823,AAPL,random,17,long_window_02
20,0.5,0.5,1.0,AAPL,historical_mean,17,long_window_02
25,0.5,0.5,1.0,AAPL,historical_mean,17,long_window_02
40,0.5,0.5,1.0,AAPL,historical_mean,17,long_window_02
20,0.4379075024437928,0.5761958520294115,0.5954045954045954,AAPL,random_walk,17,long_window_02
25,0.4505759294171629,0.5667277187929346,0.6103896103896104,AAPL,random_walk,17,long_window_02
40,0.4507886762360446,0.5522371935889377,0.5304695304695305,AAPL,random_walk,17,long_window_02
20,0.5,0.5,1.0,AAPL,buy_hold,17,long_window_02
25,0.5,0.5,1.0,AAPL,buy_hold,17,long_window_02
40,0.5,0.5,1.0,AAPL,buy_hold,17,long_window_02
20,0.18518518518518517,0.3856243351532916,0.8961038961038961,AAPL,momentum,17,long_window_02
25,0.18863971335321172,0.37684409340659336,0.8841158841158842,AAPL,momentum,17,long_window_02
40,0.1834293484027829,0.3482298588039867,0.8821178821178821,AAPL,momentum,17,long_window_02
20,0.47318948412698414,0.5861396592129675,0.3006993006993007,AAPL,moving_average,17,long_window_02
25,0.46621335318369217,0.5716894307484195,0.33466533466533466,AAPL,moving_average,17,long_window_02
40,0.46949916640818856,0.5403033969324015,0.37962037962037964,AAPL,moving_average,17,long_window_02
20,0.22032924810844892,0.6852474343395895,0.6683316683316683,AAPL,logistic_regression,17,long_window_02
25,0.2440449134199134,0.7263135523722419,0.7262737262737263,AAPL,logistic_regression,17,long_window_02
40,0.29874678137761557,0.7387335559603319,0.8451548451548452,AAPL,logistic_regression,17,long_window_02
20,0.5,0.5,1.0,AAPL,LightGBM,17,long_window_02
25,0.5,0.5,1.0,AAPL,LightGBM,17,long_window_02
40,0.5,0.5,1.0,AAPL,LightGBM,17,long_window_02
20,0.5,0.5,1.0,AAPL,XGBoost,17,long_window_02
25,0.5,0.5,1.0,AAPL,XGBoost,17,long_window_02
40,0.5,0.5,1.0,AAPL,XGBoost,17,long_window_02
20,0.19628361656492327,0.6343979779411765,0.6253746253746254,AAPL,CatBoost,17,long_window_02
25,0.18435388743598127,0.6372520248161803,0.6203796203796204,AAPL,CatBoost,17,long_window_02
40,0.1714062672543493,0.547385032642089,0.5404595404595405,AAPL,CatBoost,17,long_window_02
20,0.4307690555724264,0.609882905839307,0.5844155844155844,AAPL,random,23,long_window_02
25,0.43671747967479674,0.6103457125603864,0.6063936063936064,AAPL,random,23,long_window_02
40,0.4750801606374905,0.5844210718858606,0.4865134865134865,AAPL,random,23,long_window_02
20,0.5,0.5,1.0,AAPL,historical_mean,23,long_window_02
25,0.5,0.5,1.0,AAPL,historical_mean,23,long_window_02
40,0.5,0.5,1.0,AAPL,historical_mean,23,long_window_02
20,0.43254088934321494,0.5738283205779271,0.5984015984015985,AAPL,random_walk,23,long_window_02
25,0.4468949992925883,0.5657483022189982,0.6033966033966034,AAPL,random_walk,23,long_window_02
40,0.4510665033381809,0.5530864197530864,0.5404595404595405,AAPL,random_walk,23,long_window_02
20,0.5,0.5,1.0,AAPL,buy_hold,23,long_window_02
25,0.5,0.5,1.0,AAPL,buy_hold,23,long_window_02
40,0.5,0.5,1.0,AAPL,buy_hold,23,long_window_02
20,0.18686480228696253,0.38073083343953307,0.8911088911088911,AAPL,momentum,23,long_window_02
25,0.18034859567396752,0.375,0.8941058941058941,AAPL,momentum,23,long_window_02
40,0.17853752260397832,0.3475854430778735,0.8831168831168831,AAPL,momentum,23,long_window_02
20,0.46825396825396826,0.5825619308535268,0.34065934065934067,AAPL,moving_average,23,long_window_02
25,0.46829418704418707,0.5825558213716109,0.3436563436563437,AAPL,moving_average,23,long_window_02
40,0.4714126943100838,0.5379458639008349,0.3946053946053946,AAPL,moving_average,23,long_window_02
20,0.23366222070223439,0.6919241071428571,0.6963036963036963,AAPL,logistic_regression,23,long_window_02
25,0.23209557882051668,0.7285008454601352,0.7292707292707292,AAPL,logistic_regression,23,long_window_02
40,0.2910581563706564,0.7500203804347826,0.8421578421578422,AAPL,logistic_regression,23,long_window_02
20,0.5,0.5,1.0,AAPL,LightGBM,23,long_window_02
25,0.5,0.5,1.0,AAPL,LightGBM,23,long_window_02
40,0.5,0.5,1.0,AAPL,LightGBM,23,long_window_02
20,0.5,0.5,1.0,AAPL,XGBoost,23,long_window_02
25,0.5,0.5,1.0,AAPL,XGBoost,23,long_window_02
40,0.5,0.5,1.0,AAPL,XGBoost,23,long_window_02
20,0.4545288443914956,0.6250069290465632,0.4035964035964036,AAPL,CatBoost,23,long_window_02
25,0.4533272311212814,0.6338231005674654,0.4245754245754246,AAPL,CatBoost,23,long_window_02
40,0.4446885678883527,0.6288290513833992,0.33166833166833165,AAPL,CatBoost,23,long_window_02
20,0.45645557331926895,0.6283243905564275,0.14485514485514486,AAPL,random,42,long_window_02
25,0.4702013056939023,0.6275076562781481,0.17582417582417584,AAPL,random,42,long_window_02
40,0.4703379473196546,0.5957724294354838,0.18681318681318682,AAPL,random,42,long_window_02
20,0.5,0.5,1.0,AAPL,historical_mean,42,long_window_02
25,0.5,0.5,1.0,AAPL,historical_mean,42,long_window_02
40,0.5,0.5,1.0,AAPL,historical_mean,42,long_window_02
20,0.43496491479037347,0.5741117571059431,0.6203796203796204,AAPL,random_walk,42,long_window_02
25,0.4485261092060097,0.5658739837398374,0.5844155844155844,AAPL,random_walk,42,long_window_02
40,0.4486465975208702,0.5524884568164834,0.5104895104895105,AAPL,random_walk,42,long_window_02
20,0.5,0.5,1.0,AAPL,buy_hold,42,long_window_02
25,0.5,0.5,1.0,AAPL,buy_hold,42,long_window_02
40,0.5,0.5,1.0,AAPL,buy_hold,42,long_window_02
20,0.18550321408973322,0.3793210072595281,0.9170829170829171,AAPL,momentum,42,long_window_02
25,0.1853632862644416,0.3803826715016404,0.8971028971028971,AAPL,momentum,42,long_window_02
40,0.17878246753246751,0.35227387280058653,0.8621378621378621,AAPL,momentum,42,long_window_02
20,0.4699045138888889,0.6000462140063988,0.3176823176823177,AAPL,moving_average,42,long_window_02
25,0.46921875,0.5757835571333023,0.32667332667332666,AAPL,moving_average,42,long_window_02
40,0.46969246602120374,0.5335290895703083,0.4035964035964036,AAPL,moving_average,42,long_window_02
20,0.22883141762452108,0.7083630952380952,0.6993006993006993,AAPL,logistic_regression,42,long_window_02
25,0.2368537487551572,0.7155616757407487,0.7332667332667333,AAPL,logistic_regression,42,long_window_02
40,0.2857142857142857,0.7460741526925312,0.8431568431568431,AAPL,logistic_regression,42,long_window_02
20,0.5,0.5,1.0,AAPL,LightGBM,42,long_window_02
25,0.5,0.5,1.0,AAPL,LightGBM,42,long_window_02
40,0.5,0.5,1.0,AAPL,LightGBM,42,long_window_02
20,0.5,0.5,1.0,AAPL,XGBoost,42,long_window_02
25,0.5,0.5,1.0,AAPL,XGBoost,42,long_window_02
40,0.5,0.5,1.0,AAPL,XGBoost,42,long_window_02
20,0.5,0.5,1.0,AAPL,CatBoost,42,long_window_02
25,0.5,0.5,1.0,AAPL,CatBoost,42,long_window_02
40,0.5,0.5,1.0,AAPL,CatBoost,42,long_window_02
20,0.3101817163829089,0.5674924844817038,0.8031968031968032,UNH,random,11,long_window_01
25,0.3123135152353705,0.5791701412525527,0.8031968031968032,UNH,random,11,long_window_01
40,0.34443548387096773,0.5445465931282731,0.8291708291708292,UNH,random,11,long_window_01
20,0.5,0.5,1.0,UNH,historical_mean,11,long_window_01
25,0.5,0.5,1.0,UNH,historical_mean,11,long_window_01
40,0.5,0.5,1.0,UNH,historical_mean,11,long_window_01
20,0.4155868409937653,0.5553655476388599,0.6893106893106893,UNH,random_walk,11,long_window_01
25,0.42366067529140017,0.5455609725182035,0.6653346653346653,UNH,random_walk,11,long_window_01
40,0.4134387600806451,0.541690365025467,0.6553446553446554,UNH,random_walk,11,long_window_01
20,0.5,0.5,1.0,UNH,buy_hold,11,long_window_01
25,0.5,0.5,1.0,UNH,buy_hold,11,long_window_01
40,0.5,0.5,1.0,UNH,buy_hold,11,long_window_01
20,0.24358574105415862,0.7020026964462057,0.6093906093906094,UNH,momentum,11,long_window_01
25,0.23038372482804859,0.7248119287152209,0.6023976023976024,UNH,momentum,11,long_window_01
40,0.22466928010693157,0.6245069936779567,0.6313686313686314,UNH,momentum,11,long_window_01
20,0.40453282828282827,0.8333545918367345,0.000999000999000999,UNH,moving_average,11,long_window_01
25,0.3972565757378273,0.8151631988815019,0.000999000999000999,UNH,moving_average,11,long_window_01
40,0.3809088345864661,0.7537266042780748,0.000999000999000999,UNH,moving_average,11,long_window_01
20,0.17071098744968033,0.6455488721804511,0.8171828171828172,UNH,logistic_regression,11,long_window_01
25,0.17076704545454546,0.6684353972541435,0.7812187812187812,UNH,logistic_regression,11,long_window_01
40,0.20516018907563024,0.6944808970099667,0.7712287712287712,UNH,logistic_regression,11,long_window_01
20,0.28144391093288307,0.5,1.0,UNH,LightGBM,11,long_window_01
25,0.2837805353430353,0.5,1.0,UNH,LightGBM,11,long_window_01
40,0.35,0.5,1.0,UNH,LightGBM,11,long_window_01
20,0.5,0.5,1.0,UNH,XGBoost,11,long_window_01
25,0.5,0.5,1.0,UNH,XGBoost,11,long_window_01
40,0.5,0.5,1.0,UNH,XGBoost,11,long_window_01
20,0.3308847101041374,0.8416717349551857,0.4095904095904096,UNH,CatBoost,11,long_window_01
25,0.3496882259086323,0.8492450663587837,0.35264735264735264,UNH,CatBoost,11,long_window_01
40,0.4098762624315781,0.8719150358357841,0.3356643356643357,UNH,CatBoost,11,long_window_01
20,0.3959280303030303,0.6302240887046306,0.07692307692307693,UNH,random,17,long_window_01
25,0.39998688811188815,0.6127080767077266,0.0989010989010989,UNH,random,17,long_window_01
40,0.4226961693638541,0.6035768305108565,0.11988011988011989,UNH,random,17,long_window_01
20,0.5,0.5,1.0,UNH,historical_mean,17,long_window_01
25,0.5,0.5,1.0,UNH,historical_mean,17,long_window_01
40,0.5,0.5,1.0,UNH,historical_mean,17,long_window_01
20,0.40987268518518516,0.5567664092664092,0.6993006993006993,UNH,random_walk,17,long_window_01
25,0.4234280502869496,0.547016501650165,0.6483516483516484,UNH,random_walk,17,long_window_01
40,0.4174585464444811,0.537504485645933,0.6743256743256744,UNH,random_walk,17,long_window_01
20,0.5,0.5,1.0,UNH,buy_hold,17,long_window_01
25,0.5,0.5,1.0,UNH,buy_hold,17,long_window_01
40,0.5,0.5,1.0,UNH,buy_hold,17,long_window_01
20,0.24563817461257914,0.6975093173652199,0.6123876123876124,UNH,momentum,17,long_window_01
25,0.23650622605363986,0.6965178571428571,0.6333666333666333,UNH,momentum,17,long_window_01
40,0.22940679209599585,0.634864042207792,0.6143856143856143,UNH,momentum,17,long_window_01
20,0.40567012389417634,0.8131579994448042,0.000999000999000999,UNH,moving_average,17,long_window_01
25,0.40892020682399893,0.8061010119940029,0.000999000999000999,UNH,moving_average,17,long_window_01
40,0.380638834407397,0.7335961538461536,0.000999000999000999,UNH,moving_average,17,long_window_01
20,0.17208611061070078,0.6418396697254133,0.8131868131868132,UNH,logistic_regression,17,long_window_01
25,0.16804921371731718,0.66883628777529,0.7792207792207793,UNH,logistic_regression,17,long_window_01
40,0.2083151223776224,0.6843904834661136,0.7712287712287712,UNH,logistic_regression,17,long_window_01
20,0.2590334552495697,0.5,1.0,UNH,LightGBM,17,long_window_01
25,0.28569952774498225,0.5,1.0,UNH,LightGBM,17,long_window_01
40,0.33809193121693126,0.5,1.0,UNH,LightGBM,17,long_window_01
20,0.5,0.5,1.0,UNH,XGBoost,17,long_window_01
25,0.5,0.5,1.0,UNH,XGBoost,17,long_window_01
40,0.5,0.5,1.0,UNH,XGBoost,17,long_window_01
20,0.3315617108585859,0.8488662790697674,0.2997002997002997,UNH,CatBoost,17,long_window_01
25,0.3518917164291449,0.8553101503759398,0.2987012987012987,UNH,CatBoost,17,long_window_01
40,0.42307384910485935,0.875,0.2987012987012987,UNH,CatBoost,17,long_window_01
20,0.4566839736249852,0.5950708082567839,0.21178821178821178,UNH,random,23,long_window_01
25,0.4502702422623434,0.6012186779953917,0.21078921078921078,UNH,random,23,long_window_01
40,0.454295492313355,0.5738546634262656,0.28471528471528473,UNH,random,23,long_window_01
20,0.5,0.5,1.0,UNH,historical_mean,23,long_window_01
25,0.5,0.5,1.0,UNH,historical_mean,23,long_window_01
40,0.5,0.5,1.0,UNH,historical_mean,23,long_window_01
20,0.4126894172303067,0.5576193711180125,0.6943056943056943,UNH,random_walk,23,long_window_01
25,0.4192920858099429,0.5551265460375631,0.6793206793206793,UNH,random_walk,23,long_window_01
40,0.4151785714285714,0.5416844059405941,0.7022977022977023,UNH,random_walk,23,long_window_01
20,0.5,0.5,1.0,UNH,buy_hold,23,long_window_01
25,0.5,0.5,1.0,UNH,buy_hold,23,long_window_01
40,0.5,0.5,1.0,UNH,buy_hold,23,long_window_01
20,0.2334981330559913,0.6967712441433241,0.5934065934065934,UNH,momentum,23,long_window_01
25,0.23853050595238093,0.6973518842813112,0.6213786213786214,UNH,momentum,23,long_window_01
40,0.22394735383358616,0.6471422496816004,0.6443556443556444,UNH,momentum,23,long_window_01
20,0.38924044834273686,0.8214880952380952,0.000999000999000999,UNH,moving_average,23,long_window_01
25,0.3834802213568354,0.8182547956630524,0.000999000999000999,UNH,moving_average,23,long_window_01
40,0.3722069855658449,0.7280753827363877,0.000999000999000999,UNH,moving_average,23,long_window_01
20,0.17169253510716925,0.6470143691626539,0.8101898101898102,UNH,logistic_regression,23,long_window_01
25,0.17281706268270455,0.6681235708185812,0.7952047952047953,UNH,logistic_regression,23,long_window_01
40,0.211305332157477,0.6856534977627413,0.7562437562437563,UNH,logistic_regression,23,long_window_01
20,0.24223812592047128,0.5,1.0,UNH,LightGBM,23,long_window_01
25,0.2710231697819314,0.5,1.0,UNH,LightGBM,23,long_window_01
40,0.3291271551724138,0.5,1.0,UNH,LightGBM,23,long_window_01
20,0.5,0.5,1.0,UNH,XGBoost,23,long_window_01
25,0.5,0.5,1.0,UNH,XGBoost,23,long_window_01
40,0.5,0.5,1.0,UNH,XGBoost,23,long_window_01
20,0.385306494447127,0.7524811287546933,0.2887112887112887,UNH,CatBoost,23,long_window_01
25,0.4165339989206692,0.7452252821418421,0.24875124875124874,UNH,CatBoost,23,long_window_01
40,0.48478932422579535,0.7582118542890115,0.25274725274725274,UNH,CatBoost,23,long_window_01
20,0.4397345965482581,0.6267865446573884,0.7962037962037962,UNH,random,42,long_window_01
25,0.4630902510796292,0.625,0.7922077922077922,UNH,random,42,long_window_01
40,0.45246175732850485,0.5822989746357259,0.7402597402597403,UNH,random,42,long_window_01
20,0.5,0.5,1.0,UNH,historical_mean,42,long_window_01
25,0.5,0.5,1.0,UNH,historical_mean,42,long_window_01
40,0.5,0.5,1.0,UNH,historical_mean,42,long_window_01
20,0.41044787080994216,0.563622711178891,0.6703296703296703,UNH,random_walk,42,long_window_01
25,0.4262403376487883,0.5404246692274861,0.6723276723276723,UNH,random_walk,42,long_window_01
40,0.4168726205151606,0.5380440987583845,0.6873126873126874,UNH,random_walk,42,long_window_01
20,0.5,0.5,1.0,UNH,buy_hold,42,long_window_01
25,0.5,0.5,1.0,UNH,buy_hold,42,long_window_01
40,0.5,0.5,1.0,UNH,buy_hold,42,long_window_01
20,0.2421493832538518,0.6889227250533241,0.5794205794205795,UNH,momentum,42,long_window_01
25,0.23560659042599524,0.7130082070707071,0.5934065934065934,UNH,momentum,42,long_window_01
40,0.22650083678951174,0.6346656295093794,0.6723276723276723,UNH,momentum,42,long_window_01
20,0.3958169063079777,0.8098808551198257,0.000999000999000999,UNH,moving_average,42,long_window_01
25,0.39368301298427794,0.805090370481476,0.000999000999000999,UNH,moving_average,42,long_window_01
40,0.36309022556390974,0.7364959063214013,0.000999000999000999,UNH,moving_average,42,long_window_01
20,0.1608171224961479,0.6570730485913673,0.8251748251748252,UNH,logistic_regression,42,long_window_01
25,0.17578344425990292,0.6716478854646697,0.8021978021978022,UNH,logistic_regression,42,long_window_01
40,0.2279298121498445,0.6882001203429774,0.7602397602397603,UNH,logistic_regression,42,long_window_01
20,0.27081249999999996,0.5,1.0,UNH,LightGBM,42,long_window_01
25,0.2953715526046987,0.5,1.0,UNH,LightGBM,42,long_window_01
40,0.3418417366946779,0.5,1.0,UNH,LightGBM,42,long_window_01
20,0.4943820224719101,0.5,1.0,UNH,XGBoost,42,long_window_01
25,0.49462219495091164,0.5,1.0,UNH,XGBoost,42,long_window_01
40,0.4953647518878101,0.5,1.0,UNH,XGBoost,42,long_window_01
20,0.2608122231763536,0.56,0.7992007992007992,UNH,CatBoost,42,long_window_01
25,0.2625296378322043,0.5612349734414314,0.8261738261738262,UNH,CatBoost,42,long_window_01
40,0.3333333333333333,0.5588529411764706,0.8011988011988012,UNH,CatBoost,42,long_window_01
20,0.49367495058630007,0.6518866059682892,0.24075924075924077,UNH,random,11,long_window_02
25,0.48680189317106154,0.6503937886825817,0.26673326673326675,UNH,random,11,long_window_02
40,0.49641222334004026,0.5896572242553162,0.2217782217782218,UNH,random,11,long_window_02
20,0.5,0.5,1.0,UNH,historical_mean,11,long_window_02
25,0.5,0.5,1.0,UNH,historical_mean,11,long_window_02
40,0.5,0.5,1.0,UNH,historical_mean,11,long_window_02
20,0.4691751453488372,0.5704008838383838,0.3986013986013986,UNH,random_walk,11,long_window_02
25,0.47218722369584437,0.5655059523809524,0.42157842157842157,UNH,random_walk,11,long_window_02
40,0.4819399013176207,0.5569980564466674,0.44955044955044954,UNH,random_walk,11,long_window_02
20,0.5,0.5,1.0,UNH,buy_hold,11,long_window_02
25,0.5,0.5,1.0,UNH,buy_hold,11,long_window_02
40,0.5,0.5,1.0,UNH,buy_hold,11,long_window_02
20,0.08271275725063615,0.48105526517083114,1.0,UNH,momentum,11,long_window_02
25,0.07257503441259203,0.5079027788763172,1.0,UNH,momentum,11,long_window_02
40,0.0844798124446476,0.4568099071330959,1.0,UNH,momentum,11,long_window_02
20,0.2357190845301468,0.6752649263375549,0.6723276723276723,UNH,moving_average,11,long_window_02
25,0.20404904128734574,0.6319294315102242,0.6843156843156843,UNH,moving_average,11,long_window_02
40,0.21470978423327033,0.5243925047884066,0.6183816183816184,UNH,moving_average,11,long_window_02
20,0.327897525887906,0.597494019138756,0.7202797202797203,UNH,logistic_regression,11,long_window_02
25,0.3229160892461197,0.5953806238404452,0.7592407592407593,UNH,logistic_regression,11,long_window_02
40,0.3587828832142357,0.596488735019301,0.8691308691308691,UNH,logistic_regression,11,long_window_02
20,0.5,0.6560042842741935,0.12387612387612387,UNH,LightGBM,11,long_window_02
25,0.5,0.6461971830985915,0.13686313686313686,UNH,LightGBM,11,long_window_02
40,0.5,0.6370196759259259,0.14485514485514486,UNH,LightGBM,11,long_window_02
20,0.49582682611903595,0.7698618711597541,0.006993006993006993,UNH,XGBoost,11,long_window_02
25,0.5231346040189125,0.7662456088992973,0.014985014985014986,UNH,XGBoost,11,long_window_02
40,0.6010601293252896,0.7397332960755093,0.015984015984015984,UNH,XGBoost,11,long_window_02
20,0.5,0.5,1.0,UNH,CatBoost,11,long_window_02
25,0.5,0.5,1.0,UNH,CatBoost,11,long_window_02
40,0.5,0.5,1.0,UNH,CatBoost,11,long_window_02
20,0.4412594066902216,0.5762012543710165,0.4015984015984016,UNH,random,17,long_window_02
25,0.44117332290576966,0.5727548697192006,0.4405594405594406,UNH,random,17,long_window_02
40,0.45207910750507097,0.5637612866996501,0.48451548451548454,UNH,random,17,long_window_02
20,0.5,0.5,1.0,UNH,historical_mean,17,long_window_02
25,0.5,0.5,1.0,UNH,historical_mean,17,long_window_02
40,0.5,0.5,1.0,UNH,historical_mean,17,long_window_02
20,0.4699074074074074,0.5712966350333236,0.4565434565434565,UNH,random_walk,17,long_window_02
25,0.47023809523809523,0.5669791630867073,0.42157842157842157,UNH,random_walk,17,long_window_02
40,0.48069237375628837,0.557124842370744,0.3996003996003996,UNH,random_walk,17,long_window_02
20,0.5,0.5,1.0,UNH,buy_hold,17,long_window_02
25,0.5,0.5,1.0,UNH,buy_hold,17,long_window_02
40,0.5,0.5,1.0,UNH,buy_hold,17,long_window_02
20,0.07323747680890538,0.4700904711414346,1.0,UNH,momentum,17,long_window_02
25,0.06270498371336233,0.4838283865375418,1.0,UNH,momentum,17,long_window_02
40,0.08274579110820529,0.43710562346535714,1.0,UNH,momentum,17,long_window_02
20,0.2142662964479815,0.6510599559669923,0.6823176823176823,UNH,moving_average,17,long_window_02
25,0.2185141039916321,0.6250496031746031,0.6673326673326674,UNH,moving_average,17,long_window_02
40,0.20633160522273425,0.5267304511139829,0.6233766233766234,UNH,moving_average,17,long_window_02
20,0.3282650657585977,0.5970201077943614,0.7252747252747253,UNH,logistic_regression,17,long_window_02
25,0.3435607837143415,0.5945737721417069,0.7552447552447552,UNH,logistic_regression,17,long_window_02
40,0.3508446014882126,0.5995603546910755,0.8961038961038961,UNH,logistic_regression,17,long_window_02
20,0.486106220657277,0.6535963433284862,0.011988011988011988,UNH,LightGBM,17,long_window_02
25,0.4864864864864865,0.6369414708854363,0.000999000999000999,UNH,LightGBM,17,long_window_02
40,0.4838646673387097,0.6305882352941177,0.000999000999000999,UNH,LightGBM,17,long_window_02
20,0.5767102820605372,0.7973779944498102,0.04095904095904096,UNH,XGBoost,17,long_window_02
25,0.595322341056574,0.7907929528431471,0.030969030969030968,UNH,XGBoost,17,long_window_02
40,0.6466294642857143,0.7936592914424722,0.04595404595404595,UNH,XGBoost,17,long_window_02
20,0.5,0.5,1.0,UNH,CatBoost,17,long_window_02
25,0.5,0.5,1.0,UNH,CatBoost,17,long_window_02
40,0.5,0.5,1.0,UNH,CatBoost,17,long_window_02
20,0.3802545314050267,0.5422159445612951,0.6953046953046953,UNH,random,23,long_window_02
