cost_bps,net_return_diagnostic,sharpe_diagnostic,max_drawdown,turnover,total_cost,asset,model,seed,fold_id
25,-0.09320543175440921,-0.5300128795226224,-0.651907776145111,139.0,0.34750000000000003,IWM,random_walk,23,long_window_01
0,0.12072557020180308,0.8058366923357633,-0.5105816774946188,1.0,0.0,IWM,buy_hold,23,long_window_01
8,0.12064353381664805,0.8054271805167887,-0.5105816774946188,1.0,0.0008,IWM,buy_hold,23,long_window_01
15,0.120571705149642,0.8050671640137395,-0.5105816774946187,1.0,0.0015,IWM,buy_hold,23,long_window_01
25,0.12046901683240252,0.804550115273923,-0.5105816774946188,1.0,0.0025,IWM,buy_hold,23,long_window_01
0,-0.2586300891881833,-2.068111475314998,-0.9660682173801098,39.0,0.0,IWM,momentum,23,long_window_01
8,-0.26083176112339834,-2.0978137052701404,-0.9670861964874089,39.0,0.031200000000000002,IWM,momentum,23,long_window_01
15,-0.2627557160273767,-2.1236527128245357,-0.9679531322399894,39.0,0.05850000000000001,IWM,momentum,23,long_window_01
25,-0.26550016169562407,-2.160288322540464,-0.9691541643263702,39.0,0.0975,IWM,momentum,23,long_window_01
0,0.0866669964070701,0.6032410942362374,-0.5105816774946188,9.0,0.0,IWM,moving_average,23,long_window_01
8,0.08587967562659649,0.5979375203928213,-0.5105816774946188,9.0,0.0072,IWM,moving_average,23,long_window_01
15,0.08519019305470787,0.5932931557142049,-0.5105816774946187,9.0,0.0135,IWM,moving_average,23,long_window_01
25,0.08420428130918056,0.5866532923144244,-0.5105816774946188,9.0,0.0225,IWM,moving_average,23,long_window_01
0,0.11021460643180414,0.7439304677166682,-0.39109625140260784,17.0,0.0,IWM,logistic_regression,23,long_window_01
8,0.10878123442311405,0.73555467605805,-0.39109625140260784,17.0,0.013600000000000003,IWM,logistic_regression,23,long_window_01
15,0.10752673065112939,0.7281833107981937,-0.39109625140260784,17.0,0.0255,IWM,logistic_regression,23,long_window_01
25,0.10573409031495062,0.7175866824132019,-0.39109625140260795,17.0,0.042499999999999996,IWM,logistic_regression,23,long_window_01
0,-0.033443424835773006,-0.12899042841926794,-0.8006514659742332,9.0,0.0,IWM,LightGBM,23,long_window_01
8,-0.03410962040843768,-0.13324528082412013,-0.8007906502942206,9.0,0.0072,IWM,LightGBM,23,long_window_01
15,-0.034692994034797975,-0.13696369064904163,-0.8010903396938176,9.0,0.013499999999999998,IWM,LightGBM,23,long_window_01
25,-0.035527119466422064,-0.14226759940426667,-0.8015184674075276,9.0,0.022500000000000003,IWM,LightGBM,23,long_window_01
0,-0.09561794534784573,-0.547986294716682,-0.8769452498813285,7.0,0.0,IWM,XGBoost,23,long_window_01
8,-0.09610999917546925,-0.5512120922393301,-0.8772315205807607,7.0,0.0056,IWM,XGBoost,23,long_window_01
15,-0.09654093816140918,-0.5540195812708142,-0.8775912591245809,7.0,0.010499999999999999,IWM,XGBoost,23,long_window_01
25,-0.0971572015288803,-0.5580054903778447,-0.8781042563293812,7.0,0.0175,IWM,XGBoost,23,long_window_01
0,-0.13048180136549548,-0.8058366923357633,-0.8690230757633836,1.0,0.0,IWM,CatBoost,23,long_window_01
8,-0.13055092498997756,-0.8062441376984832,-0.8690230757633837,1.0,0.0008,IWM,CatBoost,23,long_window_01
15,-0.13061145101735205,-0.8065989558071249,-0.8690230757633837,1.0,0.0015,IWM,CatBoost,23,long_window_01
25,-0.13069798627168705,-0.8071030894957142,-0.8690230757633836,1.0,0.0025,IWM,CatBoost,23,long_window_01
0,-0.034533384549565005,-0.13767750619034239,-0.5125525119466524,115.0,0.0,IWM,random,42,long_window_01
8,-0.042973603242994374,-0.19228748752119945,-0.5246817650526063,115.0,0.09200000000000003,IWM,random,42,long_window_01
15,-0.050309215555586984,-0.240097730714201,-0.5490596402402275,115.0,0.1725,IWM,random,42,long_window_01
25,-0.060708856910675735,-0.308374106069691,-0.5831704530651503,115.0,0.2875,IWM,random,42,long_window_01
0,0.12072557020180308,0.8058366923357633,-0.5105816774946188,1.0,0.0,IWM,historical_mean,42,long_window_01
8,0.12064353381664805,0.8054271805167887,-0.5105816774946188,1.0,0.0008,IWM,historical_mean,42,long_window_01
15,0.120571705149642,0.8050671640137395,-0.5105816774946187,1.0,0.0015,IWM,historical_mean,42,long_window_01
25,0.12046901683240252,0.804550115273923,-0.5105816774946188,1.0,0.0025,IWM,historical_mean,42,long_window_01
0,-0.0625381044888661,-0.3217490970923884,-0.5310489446761699,139.0,0.0,IWM,random_walk,42,long_window_01
8,-0.07244601794685357,-0.38834831109712564,-0.5727801763918599,139.0,0.11120000000000003,IWM,random_walk,42,long_window_01
15,-0.08104235853043429,-0.44667778735886093,-0.6062856625692374,139.0,0.2085,IWM,random_walk,42,long_window_01
25,-0.09320543175440921,-0.5300128795226224,-0.651907776145111,139.0,0.34750000000000003,IWM,random_walk,42,long_window_01
0,0.12072557020180308,0.8058366923357633,-0.5105816774946188,1.0,0.0,IWM,buy_hold,42,long_window_01
8,0.12064353381664805,0.8054271805167887,-0.5105816774946188,1.0,0.0008,IWM,buy_hold,42,long_window_01
15,0.120571705149642,0.8050671640137395,-0.5105816774946187,1.0,0.0015,IWM,buy_hold,42,long_window_01
25,0.12046901683240252,0.804550115273923,-0.5105816774946188,1.0,0.0025,IWM,buy_hold,42,long_window_01
0,-0.2586300891881833,-2.068111475314998,-0.9660682173801098,39.0,0.0,IWM,momentum,42,long_window_01
8,-0.26083176112339834,-2.0978137052701404,-0.9670861964874089,39.0,0.031200000000000002,IWM,momentum,42,long_window_01
15,-0.2627557160273767,-2.1236527128245357,-0.9679531322399894,39.0,0.05850000000000001,IWM,momentum,42,long_window_01
25,-0.26550016169562407,-2.160288322540464,-0.9691541643263702,39.0,0.0975,IWM,momentum,42,long_window_01
0,0.0866669964070701,0.6032410942362374,-0.5105816774946188,9.0,0.0,IWM,moving_average,42,long_window_01
8,0.08587967562659649,0.5979375203928213,-0.5105816774946188,9.0,0.0072,IWM,moving_average,42,long_window_01
15,0.08519019305470787,0.5932931557142049,-0.5105816774946187,9.0,0.0135,IWM,moving_average,42,long_window_01
25,0.08420428130918056,0.5866532923144244,-0.5105816774946188,9.0,0.0225,IWM,moving_average,42,long_window_01
0,0.11021460643180414,0.7439304677166682,-0.39109625140260784,17.0,0.0,IWM,logistic_regression,42,long_window_01
8,0.10878123442311405,0.73555467605805,-0.39109625140260784,17.0,0.013600000000000003,IWM,logistic_regression,42,long_window_01
15,0.10752673065112939,0.7281833107981937,-0.39109625140260784,17.0,0.0255,IWM,logistic_regression,42,long_window_01
25,0.10573409031495062,0.7175866824132019,-0.39109625140260795,17.0,0.042499999999999996,IWM,logistic_regression,42,long_window_01
0,-0.09231762440723157,-0.524260842235423,-0.8690230757633837,5.0,0.0,IWM,LightGBM,42,long_window_01
8,-0.09266817843206476,-0.5266038442211058,-0.8690230757633837,5.0,0.004,IWM,LightGBM,42,long_window_01
15,-0.09297522750014087,-0.5286443786590721,-0.8690230757633837,5.0,0.0075,IWM,LightGBM,42,long_window_01
25,-0.09341437936769503,-0.5315437022848488,-0.8690230757633837,5.0,0.0125,IWM,LightGBM,42,long_window_01
0,-0.06814540649166545,-0.35740197338888136,-0.8230730058986858,9.0,0.0,IWM,XGBoost,42,long_window_01
8,-0.06879027089508849,-0.36164957337210835,-0.8233774148435244,9.0,0.007200000000000001,IWM,XGBoost,42,long_window_01
15,-0.06935497430858872,-0.3653538947181517,-0.8236437726702581,9.0,0.013500000000000002,IWM,XGBoost,42,long_window_01
25,-0.07016241921406974,-0.3706251501957227,-0.8240242838513064,9.0,0.0225,IWM,XGBoost,42,long_window_01
0,-0.13048180136549548,-0.8058366923357633,-0.8690230757633836,1.0,0.0,IWM,CatBoost,42,long_window_01
8,-0.13055092498997756,-0.8062441376984832,-0.8690230757633837,1.0,0.0008,IWM,CatBoost,42,long_window_01
15,-0.13061145101735205,-0.8065989558071249,-0.8690230757633837,1.0,0.0015,IWM,CatBoost,42,long_window_01
25,-0.13069798627168705,-0.8071030894957142,-0.8690230757633836,1.0,0.0025,IWM,CatBoost,42,long_window_01
0,0.030063542843300706,0.25005779945581724,-0.43193934909843357,121.0,0.0,IWM,random,11,long_window_02
8,0.020561433202739066,0.20170657042758164,-0.45183865944398316,121.0,0.09680000000000002,IWM,random,11,long_window_02
15,0.01230663278850197,0.1594777482890096,-0.4722912067036654,121.0,0.1815,IWM,random,11,long_window_02
25,0.0006098605401376744,0.09931859426371713,-0.5014127242394366,121.0,0.3025,IWM,random,11,long_window_02
0,-0.05402154432529338,-0.1919573066052867,-0.9272925574155875,1.0,0.0,IWM,historical_mean,11,long_window_02
8,-0.05409090446340614,-0.19237116816386712,-0.9272925574155876,1.0,0.0008,IWM,historical_mean,11,long_window_02
15,-0.05415163424396441,-0.19273309629219,-0.9272925574155876,1.0,0.0015,IWM,historical_mean,11,long_window_02
25,-0.05423845538253258,-0.19324980844547665,-0.9272925574155876,1.0,0.0025,IWM,historical_mean,11,long_window_02
0,-0.04549352300747889,-0.14611557289290797,-0.5964059973072398,125.0,0.0,IWM,random_walk,11,long_window_02
8,-0.054573296429417995,-0.19584958236905134,-0.6041253134352094,125.0,0.10000000000000003,IWM,random_walk,11,long_window_02
15,-0.06245904091590526,-0.2393875137643841,-0.6162796634602272,125.0,0.1875,IWM,random_walk,11,long_window_02
25,-0.073629404970738,-0.30157493943278196,-0.6431207786110699,125.0,0.3125,IWM,random_walk,11,long_window_02
0,-0.05402154432529338,-0.1919573066052867,-0.9272925574155875,1.0,0.0,IWM,buy_hold,11,long_window_02
8,-0.05409090446340614,-0.19237116816386712,-0.9272925574155876,1.0,0.0008,IWM,buy_hold,11,long_window_02
15,-0.05415163424396441,-0.19273309629219,-0.9272925574155876,1.0,0.0015,IWM,buy_hold,11,long_window_02
25,-0.05423845538253258,-0.19324980844547665,-0.9272925574155876,1.0,0.0025,IWM,buy_hold,11,long_window_02
0,-0.12449057617768333,-0.6033000242379425,-0.9472315697553064,29.0,0.0,IWM,momentum,11,long_window_02
8,-0.12643130761772892,-0.6153060242482269,-0.9477406673307569,29.0,0.023200000000000002,IWM,momentum,11,long_window_02
15,-0.128128434315111,-0.6257779031592403,-0.9481827653693036,29.0,0.04350000000000001,IWM,momentum,11,long_window_02
25,-0.13055125896425102,-0.6406792387641808,-0.9488089267535663,29.0,0.07250000000000001,IWM,momentum,11,long_window_02
0,0.1454705761986841,0.8237405026546173,-0.7210567252134086,5.0,0.0,IWM,moving_average,11,long_window_02
8,0.14501425904153376,0.8212253346295116,-0.7210567252134086,5.0,0.004,IWM,moving_average,11,long_window_02
15,0.14461455425589542,0.8190168187232282,-0.7210567252134086,5.0,0.0075,IWM,moving_average,11,long_window_02
25,0.1440428535297218,0.8158494701091923,-0.7210567252134086,5.0,0.0125,IWM,moving_average,11,long_window_02
0,0.35926263547616544,1.9365693891805433,-0.25347160460341756,35.0,0.0,IWM,logistic_regression,11,long_window_02
8,0.3556375978648172,1.9160863391568006,-0.25722780329679573,35.0,0.028000000000000004,IWM,logistic_regression,11,long_window_02
15,0.352468913880305,1.8980523803535574,-0.2605041426930421,35.0,0.052500000000000005,IWM,logistic_regression,11,long_window_02
25,0.34794744462566785,1.8721236428914358,-0.26516792477491313,35.0,0.0875,IWM,logistic_regression,11,long_window_02
0,-0.05402154432529338,-0.1919573066052867,-0.9272925574155875,1.0,0.0,IWM,LightGBM,11,long_window_02
8,-0.05409090446340614,-0.19237116816386712,-0.9272925574155876,1.0,0.0008,IWM,LightGBM,11,long_window_02
15,-0.05415163424396441,-0.19273309629219,-0.9272925574155876,1.0,0.0015,IWM,LightGBM,11,long_window_02
25,-0.05423845538253258,-0.19324980844547665,-0.9272925574155876,1.0,0.0025,IWM,LightGBM,11,long_window_02
0,-0.10608813057319455,-0.4906069034617291,-0.9272925574155875,5.0,0.0,IWM,XGBoost,11,long_window_02
8,-0.10641677403238914,-0.4928479401211679,-0.9272925574155875,5.0,0.004,IWM,XGBoost,11,long_window_02
15,-0.10670461403596743,-0.4948046602600826,-0.9272925574155875,5.0,0.007500000000000001,IWM,XGBoost,11,long_window_02
25,-0.1071162637064017,-0.4975930348724554,-0.9272925574155875,5.0,0.0125,IWM,XGBoost,11,long_window_02
0,0.0201598762663866,0.19950430122367438,-0.8836867218683735,17.0,0.0,IWM,CatBoost,11,long_window_02
8,0.018844585697986194,0.1927889648563644,-0.884068348659531,17.0,0.013600000000000001,IWM,CatBoost,11,long_window_02
15,0.01769342673298091,0.1869032689463002,-0.8844017579794398,17.0,0.025500000000000002,IWM,CatBoost,11,long_window_02
25,0.016048460032140888,0.1784807226672723,-0.8848772246193076,17.0,0.042499999999999996,IWM,CatBoost,11,long_window_02
0,-0.009364441835534199,0.0462183397693298,-0.39268036188064737,133.0,0.0,IWM,random,17,long_window_02
8,-0.01939413968863357,-0.006496372734898352,-0.41014801550746904,133.0,0.10640000000000004,IWM,random,17,long_window_02
15,-0.028099840054395142,-0.052575906226058795,-0.43385296986986843,133.0,0.1995,IWM,random,17,long_window_02
25,-0.040423583739479296,-0.11828468932456213,-0.47989793961348515,133.0,0.3325,IWM,random,17,long_window_02
0,-0.05402154432529338,-0.1919573066052867,-0.9272925574155875,1.0,0.0,IWM,historical_mean,17,long_window_02
8,-0.05409090446340614,-0.19237116816386712,-0.9272925574155876,1.0,0.0008,IWM,historical_mean,17,long_window_02
15,-0.05415163424396441,-0.19273309629219,-0.9272925574155876,1.0,0.0015,IWM,historical_mean,17,long_window_02
25,-0.05423845538253258,-0.19324980844547665,-0.9272925574155876,1.0,0.0025,IWM,historical_mean,17,long_window_02
0,-0.04549352300747889,-0.14611557289290797,-0.5964059973072398,125.0,0.0,IWM,random_walk,17,long_window_02
8,-0.054573296429417995,-0.19584958236905134,-0.6041253134352094,125.0,0.10000000000000003,IWM,random_walk,17,long_window_02
15,-0.06245904091590526,-0.2393875137643841,-0.6162796634602272,125.0,0.1875,IWM,random_walk,17,long_window_02
25,-0.073629404970738,-0.30157493943278196,-0.6431207786110699,125.0,0.3125,IWM,random_walk,17,long_window_02
0,-0.05402154432529338,-0.1919573066052867,-0.9272925574155875,1.0,0.0,IWM,buy_hold,17,long_window_02
8,-0.05409090446340614,-0.19237116816386712,-0.9272925574155876,1.0,0.0008,IWM,buy_hold,17,long_window_02
15,-0.05415163424396441,-0.19273309629219,-0.9272925574155876,1.0,0.0015,IWM,buy_hold,17,long_window_02
25,-0.05423845538253258,-0.19324980844547665,-0.9272925574155876,1.0,0.0025,IWM,buy_hold,17,long_window_02
0,-0.12449057617768333,-0.6033000242379425,-0.9472315697553064,29.0,0.0,IWM,momentum,17,long_window_02
8,-0.12643130761772892,-0.6153060242482269,-0.9477406673307569,29.0,0.023200000000000002,IWM,momentum,17,long_window_02
15,-0.128128434315111,-0.6257779031592403,-0.9481827653693036,29.0,0.04350000000000001,IWM,momentum,17,long_window_02
25,-0.13055125896425102,-0.6406792387641808,-0.9488089267535663,29.0,0.07250000000000001,IWM,momentum,17,long_window_02
0,0.1454705761986841,0.8237405026546173,-0.7210567252134086,5.0,0.0,IWM,moving_average,17,long_window_02
8,0.14501425904153376,0.8212253346295116,-0.7210567252134086,5.0,0.004,IWM,moving_average,17,long_window_02
15,0.14461455425589542,0.8190168187232282,-0.7210567252134086,5.0,0.0075,IWM,moving_average,17,long_window_02
25,0.1440428535297218,0.8158494701091923,-0.7210567252134086,5.0,0.0125,IWM,moving_average,17,long_window_02
0,0.35926263547616544,1.9365693891805433,-0.25347160460341756,35.0,0.0,IWM,logistic_regression,17,long_window_02
8,0.3556375978648172,1.9160863391568006,-0.25722780329679573,35.0,0.028000000000000004,IWM,logistic_regression,17,long_window_02
15,0.352468913880305,1.8980523803535574,-0.2605041426930421,35.0,0.052500000000000005,IWM,logistic_regression,17,long_window_02
25,0.34794744462566785,1.8721236428914358,-0.26516792477491313,35.0,0.0875,IWM,logistic_regression,17,long_window_02
0,0.05578224935635068,0.3809541273242881,-0.8343436669625757,13.0,0.0,IWM,LightGBM,17,long_window_02
8,0.05475428285594086,0.37590727409361446,-0.8343436669625758,13.0,0.0104,IWM,LightGBM,17,long_window_02
15,0.0538543517509642,0.37147615328661127,-0.8343436669625757,13.0,0.019500000000000003,IWM,LightGBM,17,long_window_02
25,0.0525679886934467,0.36512228507282857,-0.8343436669625757,13.0,0.0325,IWM,LightGBM,17,long_window_02
0,-0.05402154432529338,-0.1919573066052867,-0.9272925574155875,1.0,0.0,IWM,XGBoost,17,long_window_02
8,-0.05409090446340614,-0.19237116816386712,-0.9272925574155876,1.0,0.0008,IWM,XGBoost,17,long_window_02
15,-0.05415163424396441,-0.19273309629219,-0.9272925574155876,1.0,0.0015,IWM,XGBoost,17,long_window_02
25,-0.05423845538253258,-0.19324980844547665,-0.9272925574155876,1.0,0.0025,IWM,XGBoost,17,long_window_02
0,0.13638664161670744,0.7781524025431025,-0.8208678929206299,11.0,0.0,IWM,CatBoost,17,long_window_02
8,0.13544483612229774,0.7736639651834828,-0.8217226458927647,11.0,0.0088,IWM,CatBoost,17,long_window_02
15,0.1346202257066933,0.7697146616120087,-0.822468320882342,11.0,0.0165,IWM,CatBoost,17,long_window_02
25,0.13344134962979837,0.7640379776310363,-0.8235299601493549,11.0,0.0275,IWM,CatBoost,17,long_window_02
0,-0.0885778136366866,-0.3876062609905836,-0.7059647214336404,131.0,0.0,IWM,random,23,long_window_02
8,-0.09766309769661119,-0.4405909444421731,-0.7330290794334882,131.0,0.10480000000000002,IWM,random,23,long_window_02
15,-0.10555021886718263,-0.4870152749006569,-0.7548406657317087,131.0,0.19649999999999998,IWM,random,23,long_window_02
25,-0.11671705687588663,-0.5533910722655052,-0.7845333062215869,131.0,0.32749999999999996,IWM,random,23,long_window_02
0,-0.05402154432529338,-0.1919573066052867,-0.9272925574155875,1.0,0.0,IWM,historical_mean,23,long_window_02
8,-0.05409090446340614,-0.19237116816386712,-0.9272925574155876,1.0,0.0008,IWM,historical_mean,23,long_window_02
15,-0.05415163424396441,-0.19273309629219,-0.9272925574155876,1.0,0.0015,IWM,historical_mean,23,long_window_02
25,-0.05423845538253258,-0.19324980844547665,-0.9272925574155876,1.0,0.0025,IWM,historical_mean,23,long_window_02
0,-0.04549352300747889,-0.14611557289290797,-0.5964059973072398,125.0,0.0,IWM,random_walk,23,long_window_02
8,-0.054573296429417995,-0.19584958236905134,-0.6041253134352094,125.0,0.10000000000000003,IWM,random_walk,23,long_window_02
15,-0.06245904091590526,-0.2393875137643841,-0.6162796634602272,125.0,0.1875,IWM,random_walk,23,long_window_02
25,-0.073629404970738,-0.30157493943278196,-0.6431207786110699,125.0,0.3125,IWM,random_walk,23,long_window_02
0,-0.05402154432529338,-0.1919573066052867,-0.9272925574155875,1.0,0.0,IWM,buy_hold,23,long_window_02
8,-0.05409090446340614,-0.19237116816386712,-0.9272925574155876,1.0,0.0008,IWM,buy_hold,23,long_window_02
15,-0.05415163424396441,-0.19273309629219,-0.9272925574155876,1.0,0.0015,IWM,buy_hold,23,long_window_02
25,-0.05423845538253258,-0.19324980844547665,-0.9272925574155876,1.0,0.0025,IWM,buy_hold,23,long_window_02
0,-0.12449057617768333,-0.6033000242379425,-0.9472315697553064,29.0,0.0,IWM,momentum,23,long_window_02
8,-0.12643130761772892,-0.6153060242482269,-0.9477406673307569,29.0,0.023200000000000002,IWM,momentum,23,long_window_02
15,-0.128128434315111,-0.6257779031592403,-0.9481827653693036,29.0,0.04350000000000001,IWM,momentum,23,long_window_02
25,-0.13055125896425102,-0.6406792387641808,-0.9488089267535663,29.0,0.07250000000000001,IWM,momentum,23,long_window_02
0,0.1454705761986841,0.8237405026546173,-0.7210567252134086,5.0,0.0,IWM,moving_average,23,long_window_02
8,0.14501425904153376,0.8212253346295116,-0.7210567252134086,5.0,0.004,IWM,moving_average,23,long_window_02
15,0.14461455425589542,0.8190168187232282,-0.7210567252134086,5.0,0.0075,IWM,moving_average,23,long_window_02
25,0.1440428535297218,0.8158494701091923,-0.7210567252134086,5.0,0.0125,IWM,moving_average,23,long_window_02
0,0.35926263547616544,1.9365693891805433,-0.25347160460341756,35.0,0.0,IWM,logistic_regression,23,long_window_02
8,0.3556375978648172,1.9160863391568006,-0.25722780329679573,35.0,0.028000000000000004,IWM,logistic_regression,23,long_window_02
15,0.352468913880305,1.8980523803535574,-0.2605041426930421,35.0,0.052500000000000005,IWM,logistic_regression,23,long_window_02
25,0.34794744462566785,1.8721236428914358,-0.26516792477491313,35.0,0.0875,IWM,logistic_regression,23,long_window_02
0,-0.05402154432529338,-0.1919573066052867,-0.9272925574155875,1.0,0.0,IWM,LightGBM,23,long_window_02
8,-0.05409090446340614,-0.19237116816386712,-0.9272925574155876,1.0,0.0008,IWM,LightGBM,23,long_window_02
15,-0.05415163424396441,-0.19273309629219,-0.9272925574155876,1.0,0.0015,IWM,LightGBM,23,long_window_02
25,-0.05423845538253258,-0.19324980844547665,-0.9272925574155876,1.0,0.0025,IWM,LightGBM,23,long_window_02
0,-0.05411032563878959,-0.19248859973824453,-0.9207177403787963,9.0,0.0,IWM,XGBoost,23,long_window_02
8,-0.05476429473296207,-0.1960439024295198,-0.9208513518415324,9.0,0.0072,IWM,XGBoost,23,long_window_02
15,-0.05533696977750602,-0.19914982473594406,-0.9209682618714266,9.0,0.0135,IWM,XGBoost,23,long_window_02
25,-0.056155810879075174,-0.2035784179450711,-0.9211352761998467,9.0,0.0225,IWM,XGBoost,23,long_window_02
0,0.05128558057942301,0.3569360828970494,-0.8027677134263861,23.0,0.0,IWM,CatBoost,23,long_window_02
8,0.0494552702530453,0.3478171864863861,-0.8043519343327618,23.0,0.0184,IWM,CatBoost,23,long_window_02
15,0.04785401861386185,0.3398170789811999,-0.8057297639732222,23.0,0.0345,IWM,CatBoost,23,long_window_02
25,0.045566953703942925,0.3283568256239831,-0.8076846190276741,23.0,0.057499999999999996,IWM,CatBoost,23,long_window_02
0,-0.06806560204360079,-0.270797926802173,-0.6708670592299852,115.0,0.0,IWM,random,42,long_window_02
8,-0.07621815167246948,-0.3168686019679573,-0.6963044184141138,115.0,0.09200000000000003,IWM,random,42,long_window_02
15,-0.08330371141335635,-0.3572038515811292,-0.7169742772287511,115.0,0.1725,IWM,random,42,long_window_02
25,-0.09334880367708387,-0.41482366750306116,-0.7441305360143124,115.0,0.2875,IWM,random,42,long_window_02
0,-0.05402154432529338,-0.1919573066052867,-0.9272925574155875,1.0,0.0,IWM,historical_mean,42,long_window_02
8,-0.05409090446340614,-0.19237116816386712,-0.9272925574155876,1.0,0.0008,IWM,historical_mean,42,long_window_02
15,-0.05415163424396441,-0.19273309629219,-0.9272925574155876,1.0,0.0015,IWM,historical_mean,42,long_window_02
25,-0.05423845538253258,-0.19324980844547665,-0.9272925574155876,1.0,0.0025,IWM,historical_mean,42,long_window_02
0,-0.04549352300747889,-0.14611557289290797,-0.5964059973072398,125.0,0.0,IWM,random_walk,42,long_window_02
8,-0.054573296429417995,-0.19584958236905134,-0.6041253134352094,125.0,0.10000000000000003,IWM,random_walk,42,long_window_02
15,-0.06245904091590526,-0.2393875137643841,-0.6162796634602272,125.0,0.1875,IWM,random_walk,42,long_window_02
25,-0.073629404970738,-0.30157493943278196,-0.6431207786110699,125.0,0.3125,IWM,random_walk,42,long_window_02
0,-0.05402154432529338,-0.1919573066052867,-0.9272925574155875,1.0,0.0,IWM,buy_hold,42,long_window_02
8,-0.05409090446340614,-0.19237116816386712,-0.9272925574155876,1.0,0.0008,IWM,buy_hold,42,long_window_02
15,-0.05415163424396441,-0.19273309629219,-0.9272925574155876,1.0,0.0015,IWM,buy_hold,42,long_window_02
25,-0.05423845538253258,-0.19324980844547665,-0.9272925574155876,1.0,0.0025,IWM,buy_hold,42,long_window_02
0,-0.12449057617768333,-0.6033000242379425,-0.9472315697553064,29.0,0.0,IWM,momentum,42,long_window_02
8,-0.12643130761772892,-0.6153060242482269,-0.9477406673307569,29.0,0.023200000000000002,IWM,momentum,42,long_window_02
15,-0.128128434315111,-0.6257779031592403,-0.9481827653693036,29.0,0.04350000000000001,IWM,momentum,42,long_window_02
25,-0.13055125896425102,-0.6406792387641808,-0.9488089267535663,29.0,0.07250000000000001,IWM,momentum,42,long_window_02
0,0.1454705761986841,0.8237405026546173,-0.7210567252134086,5.0,0.0,IWM,moving_average,42,long_window_02
8,0.14501425904153376,0.8212253346295116,-0.7210567252134086,5.0,0.004,IWM,moving_average,42,long_window_02
15,0.14461455425589542,0.8190168187232282,-0.7210567252134086,5.0,0.0075,IWM,moving_average,42,long_window_02
25,0.1440428535297218,0.8158494701091923,-0.7210567252134086,5.0,0.0125,IWM,moving_average,42,long_window_02
0,0.35926263547616544,1.9365693891805433,-0.25347160460341756,35.0,0.0,IWM,logistic_regression,42,long_window_02
8,0.3556375978648172,1.9160863391568006,-0.25722780329679573,35.0,0.028000000000000004,IWM,logistic_regression,42,long_window_02
15,0.352468913880305,1.8980523803535574,-0.2605041426930421,35.0,0.052500000000000005,IWM,logistic_regression,42,long_window_02
25,0.34794744462566785,1.8721236428914358,-0.26516792477491313,35.0,0.0875,IWM,logistic_regression,42,long_window_02
0,-0.05402154432529338,-0.1919573066052867,-0.9272925574155875,1.0,0.0,IWM,LightGBM,42,long_window_02
8,-0.05409090446340614,-0.19237116816386712,-0.9272925574155876,1.0,0.0008,IWM,LightGBM,42,long_window_02
15,-0.05415163424396441,-0.19273309629219,-0.9272925574155876,1.0,0.0015,IWM,LightGBM,42,long_window_02
25,-0.05423845538253258,-0.19324980844547665,-0.9272925574155876,1.0,0.0025,IWM,LightGBM,42,long_window_02
0,-0.013546295896003646,0.02582466528426671,-0.8873757343951335,13.0,0.0,IWM,XGBoost,42,long_window_02
8,-0.014520336446532722,0.020674145037120627,-0.8882736295112043,13.0,0.0104,IWM,XGBoost,42,long_window_02
15,-0.01537306421622231,0.016166100902223396,-0.8890545834478507,13.0,0.0195,IWM,XGBoost,42,long_window_02
25,-0.016591964533741788,0.009724710829121623,-0.8901626534939773,13.0,0.0325,IWM,XGBoost,42,long_window_02
0,0.07386039309192394,0.46905182472808576,-0.8849714121049606,13.0,0.0,IWM,CatBoost,42,long_window_02
8,0.07280691792090765,0.46388510225265084,-0.8850672190609716,13.0,0.0104,IWM,CatBoost,42,long_window_02
15,0.07188466177045849,0.4593485189265575,-0.8851510501474813,13.0,0.0195,IWM,CatBoost,42,long_window_02
25,0.07056639777317764,0.4528431221707749,-0.8852708088424953,13.0,0.0325,IWM,CatBoost,42,long_window_02
0,-0.0596530970157525,-0.5942033726776264,-0.48944622078031774,121.0,0.0,DIA,random,11,long_window_01
8,-0.06829148519437511,-0.694041275838202,-0.5351144206448333,121.0,0.09680000000000002,DIA,random,11,long_window_01
15,-0.07579613733407187,-0.7816777612746003,-0.5717629622423759,121.0,0.1815,DIA,random,11,long_window_01
25,-0.08643028993333901,-0.9069699834992122,-0.6192393543981638,121.0,0.3025,DIA,random,11,long_window_01
0,0.12614331592035533,1.3683928379246773,-0.3887770817004724,1.0,0.0,DIA,historical_mean,11,long_window_01
8,0.1260588304664727,1.3676158258726063,-0.3887770817004724,1.0,0.0008,DIA,historical_mean,11,long_window_01
15,0.12598485626459466,1.3669274727057423,-0.38877708170047265,1.0,0.0015,DIA,historical_mean,11,long_window_01
25,0.12587909867896574,1.3659304224502877,-0.3887770817004723,1.0,0.0025,DIA,historical_mean,11,long_window_01
0,-0.030994135562555925,-0.2769119821406714,-0.3496909718317541,117.0,0.0,DIA,random_walk,11,long_window_01
8,-0.03960505546274928,-0.36984155364786725,-0.4045772270253547,117.0,0.09360000000000002,DIA,random_walk,11,long_window_01
15,-0.04708797484965965,-0.4511577887898142,-0.44885304142489746,117.0,0.1755,DIA,random_walk,11,long_window_01
