cost_scenario,gross_return,net_return,sharpe,sortino,calmar,max_drawdown,turnover,total_cost,run_id,asset,asset_class,model,retraining_frequency,hyperparameter_variant,feature_ablation,break_even_cost_bps
diagnostic_0bps,-0.2081052406572974,-0.2081052406572974,-0.8769931093367972,-2.0651124945313724,-0.2102558517373765,-0.9897714567166228,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,quarterly_expanding,base,full,0.0
realistic,-0.2081052406572974,-0.20816808734945225,-0.8772917945770151,-2.0666962786379113,-0.21031753741796372,-0.9897799770057222,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,quarterly_expanding,base,full,0.0
stress_15bps,-0.2081052406572974,-0.20822311710365826,-0.8775523195429599,-2.0680645755165696,-0.21037155081722486,-0.989787432258684,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,quarterly_expanding,base,full,0.0
stress_25bps,-0.2081052406572974,-0.20830179412118477,-0.8779231618585621,-2.0699907881944735,-0.21044877513785107,-0.9897980826200582,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,quarterly_expanding,base,full,0.0
diagnostic_0bps,0.6211434783013194,0.6211434783013194,2.52669213663117,6.13267201426083,3.746657804963183,-0.16578601800209591,11.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_rolling,base,full,199.9969482421875
realistic,0.6211434783013194,0.6171060415262135,2.509464902440351,6.035287242664627,3.6200629632089205,-0.1704683172082715,11.0,0.0088,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_rolling,base,full,199.9969482421875
stress_15bps,0.6211434783013194,0.6135765593156233,2.494285139261547,5.949365080922309,3.515202823347597,-0.17454940444412315,11.0,0.0165,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_rolling,base,full,199.9969482421875
stress_25bps,0.6211434783013194,0.6085397464911413,2.472436535644797,5.825846163528436,3.374143942871941,-0.18035381915958681,11.0,0.0275,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_rolling,base,full,199.9969482421875
diagnostic_0bps,0.688207844646952,0.688207844646952,2.857586885893059,6.783871918631092,2.656785572854274,-0.25903778298057645,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,shallow_regularized,full,199.9969482421875
realistic,0.688207844646952,0.6877864440124728,2.8540774843104577,6.712412076585504,2.6485420778733295,-0.25968492241767105,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,shallow_regularized,full,199.9969482421875
stress_15bps,0.688207844646952,0.687417502565435,2.8510016110358944,6.650743313216559,2.6413618201365914,-0.26025116942512894,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,shallow_regularized,full,199.9969482421875
stress_25bps,0.688207844646952,0.6868900932698636,2.846599296497228,6.564024339015059,2.6311570009725345,-0.2610600937214973,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,shallow_regularized,full,199.9969482421875
diagnostic_0bps,0.5922211870398897,0.5922211870398897,2.3933523355257367,6.175836995705276,2.286234773265862,-0.25903778298057645,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,deeper_neighbor,full,199.9969482421875
realistic,0.5922211870398897,0.5910777503295872,2.3866634783921072,6.132579248217745,2.2761342661970643,-0.25968492241767105,3.0,0.0024000000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,deeper_neighbor,full,199.9969482421875
stress_15bps,0.5922211870398897,0.5900766274486877,2.380789239579458,6.093317113867009,2.2673351622285236,-0.26025116942512894,3.0,0.0045000000000000005,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,deeper_neighbor,full,199.9969482421875
stress_25bps,0.5922211870398897,0.5886454524223304,2.3723636242575443,6.035105264421696,2.254827400201219,-0.2610600937214973,3.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,deeper_neighbor,full,199.9969482421875
diagnostic_0bps,0.688207844646952,0.688207844646952,2.857586885893059,6.783871918631092,2.656785572854274,-0.25903778298057645,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,remove_momentum,199.9969482421875
realistic,0.688207844646952,0.6877864440124728,2.8540774843104577,6.712412076585504,2.6485420778733295,-0.25968492241767105,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,remove_momentum,199.9969482421875
stress_15bps,0.688207844646952,0.687417502565435,2.8510016110358944,6.650743313216559,2.6413618201365914,-0.26025116942512894,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,remove_momentum,199.9969482421875
stress_25bps,0.688207844646952,0.6868900932698636,2.846599296497228,6.564024339015059,2.6311570009725345,-0.2610600937214973,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,remove_momentum,199.9969482421875
diagnostic_0bps,0.5922211870398897,0.5922211870398897,2.3933523355257367,6.175836995705276,2.286234773265862,-0.25903778298057645,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,remove_volatility,199.9969482421875
realistic,0.5922211870398897,0.5910777503295872,2.3866634783921072,6.132579248217745,2.2761342661970643,-0.25968492241767105,3.0,0.0024000000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,remove_volatility,199.9969482421875
stress_15bps,0.5922211870398897,0.5900766274486877,2.380789239579458,6.093317113867009,2.2673351622285236,-0.26025116942512894,3.0,0.0045000000000000005,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,remove_volatility,199.9969482421875
stress_25bps,0.5922211870398897,0.5886454524223304,2.3723636242575443,6.035105264421696,2.254827400201219,-0.2610600937214973,3.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,remove_volatility,199.9969482421875
diagnostic_0bps,0.688207844646952,0.688207844646952,2.857586885893059,6.783871918631092,2.656785572854274,-0.25903778298057645,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,remove_volume,199.9969482421875
realistic,0.688207844646952,0.6877864440124728,2.8540774843104577,6.712412076585504,2.6485420778733295,-0.25968492241767105,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,remove_volume,199.9969482421875
stress_15bps,0.688207844646952,0.687417502565435,2.8510016110358944,6.650743313216559,2.6413618201365914,-0.26025116942512894,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,remove_volume,199.9969482421875
stress_25bps,0.688207844646952,0.6868900932698636,2.846599296497228,6.564024339015059,2.6311570009725345,-0.2610600937214973,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,remove_volume,199.9969482421875
diagnostic_0bps,0.688207844646952,0.688207844646952,2.857586885893059,6.783871918631092,2.656785572854274,-0.25903778298057645,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,remove_lagged_returns,199.9969482421875
realistic,0.688207844646952,0.6877864440124728,2.8540774843104577,6.712412076585504,2.6485420778733295,-0.25968492241767105,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,remove_lagged_returns,199.9969482421875
stress_15bps,0.688207844646952,0.687417502565435,2.8510016110358944,6.650743313216559,2.6413618201365914,-0.26025116942512894,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,remove_lagged_returns,199.9969482421875
stress_25bps,0.688207844646952,0.6868900932698636,2.846599296497228,6.564024339015059,2.6311570009725345,-0.2610600937214973,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,remove_lagged_returns,199.9969482421875
diagnostic_0bps,0.688207844646952,0.688207844646952,2.857586885893059,6.783871918631092,2.656785572854274,-0.25903778298057645,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,noisy_full,199.9969482421875
realistic,0.688207844646952,0.6877864440124728,2.8540774843104577,6.712412076585504,2.6485420778733295,-0.25968492241767105,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,noisy_full,199.9969482421875
stress_15bps,0.688207844646952,0.687417502565435,2.8510016110358944,6.650743313216559,2.6413618201365914,-0.26025116942512894,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,noisy_full,199.9969482421875
stress_25bps,0.688207844646952,0.6868900932698636,2.846599296497228,6.564024339015059,2.6311570009725345,-0.2610600937214973,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,LightGBM,monthly_expanding,base,noisy_full,199.9969482421875
diagnostic_0bps,0.14437542969273642,0.14437542969273642,1.4449014464775374,3.5632209757122855,3.17393336764712,-0.04548785779953657,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,weekly_expanding,base,full,199.9969482421875
realistic,0.14437542969273642,0.1411182246403877,1.4149875611290565,3.3851342410071252,3.0496034518681423,-0.046274286761428196,3.0,0.0024000000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,weekly_expanding,base,full,199.9969482421875
stress_15bps,0.14437542969273642,0.13827231494751535,1.388391920802074,3.2377447288981114,2.9443188446965705,-0.046962412103083606,3.0,0.0045000000000000005,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,weekly_expanding,base,full,199.9969482421875
stress_25bps,0.14437542969273642,0.1342134373371744,1.3497656699894889,3.0396812065549033,2.7992946584237868,-0.047945448305448,3.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,weekly_expanding,base,full,199.9969482421875
diagnostic_0bps,0.5922211870398897,0.5922211870398897,2.3933523355257367,6.175836995705276,2.286234773265862,-0.25903778298057645,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,full,199.9969482421875
realistic,0.5922211870398897,0.5910777503295872,2.3866634783921072,6.132579248217745,2.2761342661970643,-0.25968492241767105,3.0,0.0024000000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,full,199.9969482421875
stress_15bps,0.5922211870398897,0.5900766274486877,2.380789239579458,6.093317113867009,2.2673351622285236,-0.26025116942512894,3.0,0.0045000000000000005,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,full,199.9969482421875
stress_25bps,0.5922211870398897,0.5886454524223304,2.3723636242575443,6.035105264421696,2.254827400201219,-0.2610600937214973,3.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,full,199.9969482421875
diagnostic_0bps,-0.2081052406572974,-0.2081052406572974,-0.8769931093367972,-2.0651124945313724,-0.2102558517373765,-0.9897714567166228,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,quarterly_expanding,base,full,0.0
realistic,-0.2081052406572974,-0.20816808734945225,-0.8772917945770151,-2.0666962786379113,-0.21031753741796372,-0.9897799770057222,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,quarterly_expanding,base,full,0.0
stress_15bps,-0.2081052406572974,-0.20822311710365826,-0.8775523195429599,-2.0680645755165696,-0.21037155081722486,-0.989787432258684,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,quarterly_expanding,base,full,0.0
stress_25bps,-0.2081052406572974,-0.20830179412118477,-0.8779231618585621,-2.0699907881944735,-0.21044877513785107,-0.9897980826200582,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,quarterly_expanding,base,full,0.0
diagnostic_0bps,0.5922211870398897,0.5922211870398897,2.3933523355257367,6.175836995705276,2.286234773265862,-0.25903778298057645,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_rolling,base,full,199.9969482421875
realistic,0.5922211870398897,0.5910777503295872,2.3866634783921072,6.132579248217745,2.2761342661970643,-0.25968492241767105,3.0,0.0024000000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_rolling,base,full,199.9969482421875
stress_15bps,0.5922211870398897,0.5900766274486877,2.380789239579458,6.093317113867009,2.2673351622285236,-0.26025116942512894,3.0,0.0045000000000000005,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_rolling,base,full,199.9969482421875
stress_25bps,0.5922211870398897,0.5886454524223304,2.3723636242575443,6.035105264421696,2.254827400201219,-0.2610600937214973,3.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_rolling,base,full,199.9969482421875
diagnostic_0bps,0.688207844646952,0.688207844646952,2.857586885893059,6.783871918631092,2.656785572854274,-0.25903778298057645,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,shallow_regularized,full,199.9969482421875
realistic,0.688207844646952,0.6877864440124728,2.8540774843104577,6.712412076585504,2.6485420778733295,-0.25968492241767105,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,shallow_regularized,full,199.9969482421875
stress_15bps,0.688207844646952,0.687417502565435,2.8510016110358944,6.650743313216559,2.6413618201365914,-0.26025116942512894,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,shallow_regularized,full,199.9969482421875
stress_25bps,0.688207844646952,0.6868900932698636,2.846599296497228,6.564024339015059,2.6311570009725345,-0.2610600937214973,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,shallow_regularized,full,199.9969482421875
diagnostic_0bps,0.6443293820128242,0.6443293820128242,2.637386147864284,6.0663279660011336,2.4873953698914195,-0.25903778298057645,5.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,deeper_neighbor,full,199.9969482421875
realistic,0.6443293820128242,0.6424165143299181,2.627036232804658,6.0120130568508205,2.4738306265493177,-0.25968492241767105,5.0,0.004,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,deeper_neighbor,full,199.9969482421875
stress_15bps,0.6443293820128242,0.6407423128902381,2.6179322243636256,5.963435464651396,2.4620151152656846,-0.26025116942512894,5.0,0.007500000000000001,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,deeper_neighbor,full,199.9969482421875
stress_25bps,0.6443293820128242,0.6383498788006696,2.604851741928888,5.892507870997963,2.4452219782073263,-0.2610600937214973,5.0,0.0125,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,deeper_neighbor,full,199.9969482421875
diagnostic_0bps,0.688207844646952,0.688207844646952,2.857586885893059,6.783871918631092,2.656785572854274,-0.25903778298057645,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,remove_momentum,199.9969482421875
realistic,0.688207844646952,0.6877864440124728,2.8540774843104577,6.712412076585504,2.6485420778733295,-0.25968492241767105,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,remove_momentum,199.9969482421875
stress_15bps,0.688207844646952,0.687417502565435,2.8510016110358944,6.650743313216559,2.6413618201365914,-0.26025116942512894,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,remove_momentum,199.9969482421875
stress_25bps,0.688207844646952,0.6868900932698636,2.846599296497228,6.564024339015059,2.6311570009725345,-0.2610600937214973,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,remove_momentum,199.9969482421875
diagnostic_0bps,0.688207844646952,0.688207844646952,2.857586885893059,6.783871918631092,2.656785572854274,-0.25903778298057645,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,remove_volatility,199.9969482421875
realistic,0.688207844646952,0.6877864440124728,2.8540774843104577,6.712412076585504,2.6485420778733295,-0.25968492241767105,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,remove_volatility,199.9969482421875
stress_15bps,0.688207844646952,0.687417502565435,2.8510016110358944,6.650743313216559,2.6413618201365914,-0.26025116942512894,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,remove_volatility,199.9969482421875
stress_25bps,0.688207844646952,0.6868900932698636,2.846599296497228,6.564024339015059,2.6311570009725345,-0.2610600937214973,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,remove_volatility,199.9969482421875
diagnostic_0bps,0.6446037634410722,0.6446037634410722,2.6387327795608937,6.080722370506078,2.488454603124081,-0.25903778298057645,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,remove_volume,199.9969482421875
realistic,0.6446037634410722,0.6434357581569425,2.6317137007511997,6.066629134877491,2.477755551483485,-0.25968492241767105,3.0,0.0024000000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,remove_volume,199.9969482421875
stress_15bps,0.6446037634410722,0.6424131370892892,2.6255434213796613,6.052209895890156,2.4684351601889865,-0.26025116942512894,3.0,0.0045000000000000005,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,remove_volume,199.9969482421875
stress_25bps,0.6446037634410722,0.6409512493120519,2.616683561095792,6.028290693028939,2.455186620731961,-0.2610600937214973,3.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,remove_volume,199.9969482421875
diagnostic_0bps,0.688207844646952,0.688207844646952,2.857586885893059,6.783871918631092,2.656785572854274,-0.25903778298057645,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,remove_lagged_returns,199.9969482421875
realistic,0.688207844646952,0.6877864440124728,2.8540774843104577,6.712412076585504,2.6485420778733295,-0.25968492241767105,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,remove_lagged_returns,199.9969482421875
stress_15bps,0.688207844646952,0.687417502565435,2.8510016110358944,6.650743313216559,2.6413618201365914,-0.26025116942512894,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,remove_lagged_returns,199.9969482421875
stress_25bps,0.688207844646952,0.6868900932698636,2.846599296497228,6.564024339015059,2.6311570009725345,-0.2610600937214973,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,IWM,etfs,XGBoost,monthly_expanding,base,remove_lagged_returns,199.9969482421875
